smile,value_min,value_max,value_mean
Cc1ccc(Oc2cc(Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3C(F)(F)F)cc3ccccc23)c(C(F)(F)F)c1,247.0,247.0,247.0
Cc1ccc(Oc2cc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3C(F)(F)F)cc3ccccc23)c(C(F)(F)F)c1,236.0,236.0,236.0
Cc1ccc(Oc2cc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3C(F)(F)F)c3ccccc3c2)c(C(F)(F)F)c1,236.0,236.0,236.0
Cc1ccc(Oc2cc(Oc3ccc(N4C(=O)c5ccc(S(=O)(=O)c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3C(F)(F)F)cc3ccccc23)c(C(F)(F)F)c1,247.0,247.0,247.0
Cc1ccc(Oc2cc(Oc3ccc(N4C(=O)c5ccc(S(=O)(=O)c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3C(F)(F)F)c3ccccc3c2)c(C(F)(F)F)c1,247.0,247.0,247.0
Cc1ccc(Oc2cc(Oc3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(C)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3C(F)(F)F)cc3ccccc23)c(C(F)(F)F)c1,250.0,250.0,250.0
Cc1ccc(Oc2cc(Oc3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(C)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3C(F)(F)F)c3ccccc3c2)c(C(F)(F)F)c1,250.0,250.0,250.0
Cc1ccc(Oc2cc(Oc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3)cc3ccccc23)cc1,259.0,259.0,259.0
Cc1ccc(Oc2cc(Oc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3)c3ccccc3c2)cc1,259.0,259.0,259.0
Cc1ccc(Oc2cc(Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3)cc3ccccc23)cc1,248.0,248.0,248.0
Cc1ccc(Oc2cc(Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3)c3ccccc3c2)cc1,248.0,248.0,248.0
Cc1cc(C)c(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(C)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c(C)c1C,407.0,407.0,407.0
Cc1ccc(Oc2cc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3)c3ccccc3c2)cc1,243.0,243.0,243.0
Cc1ccc(Oc2cc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3)cc3ccccc23)cc1,243.0,243.0,243.0
Cc1ccc(Oc2cc(Oc3ccc(N4C(=O)c5ccc(S(=O)(=O)c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3)cc3ccccc23)cc1,260.0,260.0,260.0
Cc1ccc(Oc2cc(Oc3ccc(N4C(=O)c5ccc(S(=O)(=O)c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3)c3ccccc3c2)cc1,260.0,260.0,260.0
Cc1ccc(Oc2cc(Oc3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(C)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)c3ccccc3c2)cc1,255.0,255.0,255.0
Cc1ccc(Oc2cc(Oc3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(C)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc3ccccc23)cc1,255.0,255.0,255.0
Cc1ccc(-c2ccc(N3C(=O)c4cc(Cl)c(-c5cc6c(cc5Cl)C(=O)N(C)C6=O)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,414.0,414.0,414.0
Cc1ccc(C(=O)Nc2ccc(-c3ccc(NC(=O)c4ccc(N5C(=O)c6cc(Cl)c(-c7cc8c(cc7Cl)C(=O)N(C)C8=O)cc6C5=O)cc4)cc3C(F)(F)F)c(C(F)(F)F)c2)cc1,401.0,401.0,401.0
Cc1cc(Cl)c(-c2cc(Cl)c(N3C(=O)c4cc(Cl)c(-c5cc6c(cc5Cl)C(=O)N(C)C6=O)cc4C3=O)cc2Cl)cc1Cl,408.0,408.0,408.0
Cc1ccc(Oc2ccc(N3C(=O)c4cc(Cl)c(-c5cc6c(cc5Cl)C(=O)N(C)C6=O)cc4C3=O)cc2)cc1,355.0,355.0,355.0
Cc1c(C)c(C)c(N2C(=O)c3cc(Cl)c(-c4cc5c(cc4Cl)C(=O)N(C)C5=O)cc3C2=O)c(C)c1C,437.0,437.0,437.0
Cc1ccc(Sc2ccc(-n3c(=O)c4cc5c(=O)n(C)c(=O)c5cc4c3=O)cc2C(F)(F)F)cc1,325.0,325.0,325.0
Cc1ccc(Sc2ccc(-n3c(=O)c4cc5c(=O)n(C)c(=O)c5cc4c3=O)cc2)c(C(F)(F)F)c1,325.0,325.0,325.0
Cc1ccc2oc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3c(=O)c2c1,383.0,383.0,383.0
Cc1ccc(Sc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2C(F)(F)F)cc1,263.0,263.0,263.0
Cc1ccc(Sc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2)c(C(F)(F)F)c1,263.0,263.0,263.0
Cc1ccc(Sc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2C(F)(F)F)cc1,252.0,252.0,252.0
Cc1ccc(Sc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2)c(C(F)(F)F)c1,252.0,252.0,252.0
Cc1ccc(Sc2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2)c(C(F)(F)F)c1,246.0,246.0,246.0
Cc1ccc(Sc2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2C(F)(F)F)cc1,246.0,246.0,246.0
Cc1ccc(Sc2ccc(-n3c(=O)c4cc5c(=O)n(C)c(=O)c5cc4c3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,298.0,298.0,298.0
Cc1ccc(Sc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,258.0,258.0,258.0
Cc1ccc(Sc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,245.0,245.0,245.0
Cc1ccc(Sc2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,234.0,234.0,234.0
Cc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6ccc(-c7ccc8c(c7)C(=O)N(C)C8=O)cc6C5=O)cc4C(F)(F)F)cc3)(c3cccc(C(F)(F)F)c3)C(F)(F)F)cc2)c(C(F)(F)F)c1,234.5,234.5,234.5
Cc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6ccc(C(=O)c7ccc8c(c7)C(=O)N(C)C8=O)cc6C5=O)cc4C(F)(F)F)cc3)(c3cccc(C(F)(F)F)c3)C(F)(F)F)cc2)c(C(F)(F)F)c1,238.2,238.2,238.2
Cc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc8c(c7)C(=O)N(C)C8=O)cc6C5=O)cc4C(F)(F)F)cc3)(c3cccc(C(F)(F)F)c3)C(F)(F)F)cc2)c(C(F)(F)F)c1,218.5,218.5,218.5
Cc1cc(C)c(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(C)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)cc1C,388.0,388.0,388.0
Cc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)N(C)C8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4C(F)(F)F)cc3)(c3cccc(C(F)(F)F)c3)C(F)(F)F)cc2)c(C(F)(F)F)c1,238.1,238.1,238.1
Cc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6ccc(-c7ccc8c(c7)C(=O)N(C)C8=O)cc6C5=O)cc4C(F)(F)F)cc3)(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)C(F)(F)F)cc2)c(C(F)(F)F)c1,241.6,241.6,241.6
Cc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6ccc(C(=O)c7ccc8c(c7)C(=O)N(C)C8=O)cc6C5=O)cc4C(F)(F)F)cc3)(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)C(F)(F)F)cc2)c(C(F)(F)F)c1,238.6,238.6,238.6
Cc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc8c(c7)C(=O)N(C)C8=O)cc6C5=O)cc4C(F)(F)F)cc3)(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)C(F)(F)F)cc2)c(C(F)(F)F)c1,223.1,223.1,223.1
Cc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)N(C)C8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4C(F)(F)F)cc3)(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)C(F)(F)F)cc2)c(C(F)(F)F)c1,231.0,231.0,231.0
Cc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(-n6c(=O)c7cc8c(=O)n(C)c(=O)c8cc7c6=O)cc5C(F)(F)F)c(C(C)C)c4)c4ccccc4-c4ccccc43)cc2C(C)C)c(C(F)(F)F)c1,287.0,287.0,287.0
Cc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(N6C(=O)c7ccc(-c8ccc9c(c8)C(=O)N(C)C9=O)cc7C6=O)cc5C(F)(F)F)c(C(C)C)c4)c4ccccc4-c4ccccc43)cc2C(C)C)c(C(F)(F)F)c1,272.0,272.0,272.0
Cc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N(C)C9=O)cc7C6=O)cc5C(F)(F)F)c(C(C)C)c4)c4ccccc4-c4ccccc43)cc2C(C)C)c(C(F)(F)F)c1,256.0,256.0,256.0
Cc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N(C)C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5C(F)(F)F)c(C(C)C)c4)c4ccccc4-c4ccccc43)cc2C(C)C)c(C(F)(F)F)c1,239.0,239.0,239.0
Cc1c(C)c(C)c(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(C)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c(C)c1C,409.0,409.0,409.0
Cc1cc(C2(c3cc(C)c(N4C(=O)c5ccc(Oc6ccc(C(C)(C)c7ccc(Oc8ccc9c(c8)C(=O)N(C)C9=O)cc7)cc6)cc5C4=O)c(C)c3)c3cc(O)ccc3-c3ccc(O)cc32)cc(C)c1C,365.4,443.5,416.76666666666665
CC(=O)Oc1ccc2c(c1)C(c1cc(C)c(C)c(C)c1)(c1cc(C)c(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)c(C)c1)c1cc(OC(C)=O)ccc1-2,316.5,390.9,365.8
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(C7(c8ccc(Oc9ccc%10c(c9)C(=O)N(C)C%10=O)cc8)c8ccccc8-c8ccccc87)cc6)cc5C4=O)cc3C(F)(F)F)cc2)c(C(F)(F)F)c1,243.0,243.0,243.0
CCC(=O)Oc1ccc2c(c1)C(c1cc(C)c(C)c(C)c1)(c1cc(C)c(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)c(C)c1)c1cc(OC(=O)CC)ccc1-2,301.1,372.4,346.06666666666666
Cc1ccc(C2(c3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(C)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)c3ccccc3-c3ccccc32)cc1,311.2,318.9,315.04999999999995
Cc1cc(C2(c3cc(C)c(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)c(C)c3)c3ccccc3-c3ccccc32)cc(C)c1C,334.9,338.9,336.9
Cc1ccc(-c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)c(C)c2)cc1C,397.0,397.0,397.0
Cc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc(C8(c9ccc(Oc%10ccc%11c(c%10)C(=O)N(C)C%11=O)cc9)c9ccccc9-c9ccccc98)cc7)cc6C5=O)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,252.0,252.0,252.0
Cc1cc(C)c(-c2cc(C)c(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2C)cc1C,407.0,407.0,407.0
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(-c6cccc7c6C(=O)N(C)C7=O)cc5C4=O)cc3C(F)(F)F)cc2)c(C(F)(F)F)c1,310.0,310.0,310.0
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5cccc(-c6ccc7c(c6)C(=O)N(C)C7=O)c5C4=O)cc3C(F)(F)F)cc2)c(C(F)(F)F)c1,310.0,310.0,310.0
Cc1ccc(Oc2ccccc2Oc2ccc(N3C(=O)c4ccc(-c5cccc6c5C(=O)N(C)C6=O)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,311.0,311.0,311.0
Cc1ccc(Oc2ccccc2Oc2ccc(N3C(=O)c4cccc(-c5ccc6c(c5)C(=O)N(C)C6=O)c4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,311.0,311.0,311.0
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5cccc(-c6ccc7c(c6)C(=O)N(C)C7=O)c5C4=O)cc3C(F)(F)F)c(C(C)(C)C)c2)c(C(F)(F)F)c1,286.0,286.0,286.0
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(-c6cccc7c6C(=O)N(C)C7=O)cc5C4=O)cc3C(F)(F)F)c(C(C)(C)C)c2)c(C(F)(F)F)c1,286.0,286.0,286.0
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5cccc(-c6ccc7c(c6)C(=O)N(C)C7=O)c5C4=O)cc3C(F)(F)F)cc2C(C)(C)C)c(C(F)(F)F)c1,286.0,286.0,286.0
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(-c6cccc7c6C(=O)N(C)C7=O)cc5C4=O)cc3C(F)(F)F)cc2C(C)(C)C)c(C(F)(F)F)c1,286.0,286.0,286.0
Cc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6cccc(-c7ccc8c(c7)C(=O)N(C)C8=O)c6C5=O)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,283.0,283.0,283.0
Cc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6ccc(-c7cccc8c7C(=O)N(C)C8=O)cc6C5=O)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,283.0,283.0,283.0
Cc1ccc(Oc2c(C)cc(-c3cc(C)c(Oc4ccc(N5C(=O)c6ccc(-c7cccc8c7C(=O)N(C)C8=O)cc6C5=O)cc4C(F)(F)F)c(C)c3)cc2C)c(C(F)(F)F)c1,319.0,319.0,319.0
Cc1ccc(Oc2c(C)cc(-c3cc(C)c(Oc4ccc(N5C(=O)c6cccc(-c7ccc8c(c7)C(=O)N(C)C8=O)c6C5=O)cc4C(F)(F)F)c(C)c3)cc2C)c(C(F)(F)F)c1,319.0,319.0,319.0
Cc1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(N5C(=O)c6cccc(-c7ccc8c(c7)C(=O)N(C)C8=O)c6C5=O)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,250.0,250.0,250.0
Cc1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(N5C(=O)c6ccc(-c7cccc8c7C(=O)N(C)C8=O)cc6C5=O)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,250.0,250.0,250.0
Cc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6cccc(-c7ccc8c(c7)C(=O)N(C)C8=O)c6C5=O)cc4C(F)(F)F)cc3)(C(F)(F)F)C(F)(F)F)cc2)c(C(F)(F)F)c1,244.0,244.0,244.0
Cc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6ccc(-c7cccc8c7C(=O)N(C)C8=O)cc6C5=O)cc4C(F)(F)F)cc3)(C(F)(F)F)C(F)(F)F)cc2)c(C(F)(F)F)c1,244.0,244.0,244.0
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5cccc(-c6ccc7c(c6)C(=O)N(C)C7=O)c5C4=O)cc3)cc2)cc1,285.0,285.0,285.0
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(-c6cccc7c6C(=O)N(C)C7=O)cc5C4=O)cc3)cc2)cc1,285.0,285.0,285.0
Cc1ccc(Oc2ccccc2Oc2ccc(N3C(=O)c4cccc(-c5ccc6c(c5)C(=O)N(C)C6=O)c4C3=O)cc2)cc1,256.0,256.0,256.0
Cc1ccc(Oc2ccccc2Oc2ccc(N3C(=O)c4ccc(-c5cccc6c5C(=O)N(C)C6=O)cc4C3=O)cc2)cc1,256.0,256.0,256.0
Cc1ccc(Oc2c(C)cc(-c3cc(C)c(Oc4ccc(N5C(=O)c6ccc(Oc7ccc(C8(c9ccc(Oc%10ccc%11c(c%10)C(=O)N(C)C%11=O)cc9)c9ccccc9-c9ccccc98)cc7)cc6C5=O)cc4C(F)(F)F)c(C)c3)cc2C)c(C(F)(F)F)c1,297.0,297.0,297.0
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5cccc(-c6ccc7c(c6)C(=O)N(C)C7=O)c5C4=O)cc3)cc2C(C)(C)C)cc1,291.0,291.0,291.0
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(-c6cccc7c6C(=O)N(C)C7=O)cc5C4=O)cc3)cc2C(C)(C)C)cc1,291.0,291.0,291.0
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(-c6cccc7c6C(=O)N(C)C7=O)cc5C4=O)cc3)c(C(C)(C)C)c2)cc1,291.0,291.0,291.0
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5cccc(-c6ccc7c(c6)C(=O)N(C)C7=O)c5C4=O)cc3)c(C(C)(C)C)c2)cc1,291.0,291.0,291.0
Cc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6cccc(-c7ccc8c(c7)C(=O)N(C)C8=O)c6C5=O)cc4)cc3)cc2)cc1,298.0,298.0,298.0
Cc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6ccc(-c7cccc8c7C(=O)N(C)C8=O)cc6C5=O)cc4)cc3)cc2)cc1,298.0,298.0,298.0
Cc1ccc(Oc2c(C)cc(-c3cc(C)c(Oc4ccc(N5C(=O)c6ccc(-c7cccc8c7C(=O)N(C)C8=O)cc6C5=O)cc4)c(C)c3)cc2C)cc1,338.0,338.0,338.0
Cc1ccc(Oc2c(C)cc(-c3cc(C)c(Oc4ccc(N5C(=O)c6cccc(-c7ccc8c(c7)C(=O)N(C)C8=O)c6C5=O)cc4)c(C)c3)cc2C)cc1,338.0,338.0,338.0
Cc1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(N5C(=O)c6cccc(-c7ccc8c(c7)C(=O)N(C)C8=O)c6C5=O)cc4)cc3)cc2)cc1,262.0,262.0,262.0
Cc1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(N5C(=O)c6ccc(-c7cccc8c7C(=O)N(C)C8=O)cc6C5=O)cc4)cc3)cc2)cc1,262.0,262.0,262.0
Cc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6ccc(-c7cccc8c7C(=O)N(C)C8=O)cc6C5=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,269.0,269.0,269.0
Cc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6cccc(-c7ccc8c(c7)C(=O)N(C)C8=O)c6C5=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,269.0,269.0,269.0
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3C(F)(F)F)cc2)c(C(F)(F)F)c1,260.0,260.0,260.0
Cc1ccc(Oc2ccccc2Oc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,249.0,249.0,249.0
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3C(F)(F)F)cc2C(C)(C)C)c(C(F)(F)F)c1,262.0,262.0,262.0
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3C(F)(F)F)c(C(C)(C)C)c2)c(C(F)(F)F)c1,262.0,262.0,262.0
Cc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6ccc(-c7ccc8c(c7)C(=O)N(C)C8=O)cc6C5=O)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,276.0,276.0,276.0
Cc1ccc(Oc2c(C)cc(-c3cc(C)c(Oc4ccc(N5C(=O)c6ccc(-c7ccc8c(c7)C(=O)N(C)C8=O)cc6C5=O)cc4C(F)(F)F)c(C)c3)cc2C)c(C(F)(F)F)c1,351.0,351.0,351.0
Cc1ccc(Oc2cc(C(C)(C)C)c(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(C7(c8ccc(Oc9ccc%10c(c9)C(=O)N(C)C%10=O)cc8)c8ccccc8-c8ccccc87)cc6)cc5C4=O)cc3C(F)(F)F)cc2C(C)(C)C)c(C(F)(F)F)c1,264.0,264.0,264.0
Cc1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(N5C(=O)c6ccc(-c7ccc8c(c7)C(=O)N(C)C8=O)cc6C5=O)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,243.0,243.0,243.0
Cc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6ccc(-c7ccc8c(c7)C(=O)N(C)C8=O)cc6C5=O)cc4C(F)(F)F)cc3)(C(F)(F)F)C(F)(F)F)cc2)c(C(F)(F)F)c1,245.0,245.0,245.0
Cc1ccc(Oc2cc3ccccc3cc2Oc2ccc(-n3c(=O)c4cc5c(=O)n(C)c(=O)c5cc4c3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,300.0,300.0,300.0
Cc1ccc(Oc2cc3ccccc3cc2Oc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,259.0,259.0,259.0
Cc1ccc(Oc2cc3ccccc3cc2Oc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,275.0,275.0,275.0
Cc1ccc(Oc2cc3ccccc3cc2Oc2ccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,274.0,274.0,274.0
Cc1ccc(Oc2cc3ccccc3cc2Oc2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,247.0,247.0,247.0
Cc1ccc(Oc2cc3ccccc3cc2Oc2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,268.0,268.0,268.0
Cc1ccc(Oc2cc3ccccc3cc2Oc2ccc(-n3c(=O)c4cc5c(=O)n(C)c(=O)c5cc4c3=O)cc2)cc1,315.0,315.0,315.0
Cc1ccc(Oc2cc3ccccc3cc2Oc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2)cc1,269.0,269.0,269.0
Cc1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc(C8(c9ccc(Oc%10ccc%11c(c%10)C(=O)N(C)C%11=O)cc9)c9ccccc9-c9ccccc98)cc7)cc6C5=O)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,234.0,234.0,234.0
Cc1ccc(Oc2cc3ccccc3cc2Oc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2)cc1,267.0,267.0,267.0
Cc1ccc(Oc2cc3ccccc3cc2Oc2ccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2)cc1,278.0,278.0,278.0
Cc1ccc(Oc2cc3ccccc3cc2Oc2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2)cc1,241.0,241.0,241.0
Cc1ccc(Oc2cc3ccccc3cc2Oc2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)cc1,272.0,272.0,272.0
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(C(C)(C)c7ccc(Oc8ccc9c(c8)C(=O)N(C)C9=O)cc7)cc6)cc5C4=O)cc3C(F)(F)F)cc2)c(C(F)(F)F)c1,206.0,215.0,210.5
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(C(C)(C)c7ccc(Oc8ccc9c(c8)C(=O)N(C)C9=O)cc7)cc6)cc5C4=O)cc3C(F)(F)F)c(C(C)(C)C)c2)c(C(F)(F)F)c1,218.0,220.0,219.0
