smile,value_min,value_max,value_mean
Cc1ccc(C(c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)c(C)c2)C2CCCCC2)cc1C,54,54,54
Cc1ccc(C(c2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)c(C)c2)C2CCCCC2)cc1C,40,40,40
Cc1ccc(C(=O)Nc2ccc(N3C(=O)C4CC5C(=O)N(C)C(=O)C5CC4C3=O)cc2C)cc1,82.3,82.3,82.3
Cc1ccc(NC(=O)c2ccc(N3C(=O)C4CC5C(=O)N(C)C(=O)C5CC4C3=O)cc2)c(C)c1,82.3,82.3,82.3
Cc1ccc(NC(=O)c2ccc(N3C(=O)C4CC5C(=O)N(C)C(=O)C5CC4C3=O)cc2)c(Cl)c1,46.2,46.2,46.2
Cc1ccc(C(=O)Nc2ccc(N3C(=O)C4CC5C(=O)N(C)C(=O)C5CC4C3=O)cc2Cl)cc1,46.2,46.2,46.2
Cc1ccc(NC(=O)c2ccc(N3C(=O)C4CCC(C5CCC6C(=O)N(C)C(=O)C6C5)CC4C3=O)cc2)c(C)c1,85.8,85.8,85.8
Cc1ccc(C(=O)Nc2ccc(N3C(=O)C4CCC(C5CCC6C(=O)N(C)C(=O)C6C5)CC4C3=O)cc2C)cc1,85.8,85.8,85.8
Cc1ccc(C(=O)Nc2ccc(N3C(=O)C4CCC(C5CCC6C(=O)N(C)C(=O)C6C5)CC4C3=O)cc2Cl)cc1,44.7,44.7,44.7
Cc1ccc(NC(=O)c2ccc(N3C(=O)C4CCC(C5CCC6C(=O)N(C)C(=O)C6C5)CC4C3=O)cc2)c(Cl)c1,44.7,44.7,44.7
Cc1ccc(Oc2ccc(N3C(=O)C4C5CC(C4C3=O)C3(CCC4(CC6CC4C4C(=O)N(C)C(=O)C64)C3=O)C5)cc2)cc1,86,86,86
Cc1ccc(-c2ccc(N3C(=O)c4ccc(C(=O)Oc5ccc(-c6ccc(OC(=O)c7ccc8c(c7)C(=O)N(C)C8=O)cc6)cc5)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,21.5,21.5,21.5
Cc1ccc(NC(=O)c2ccc(N3C(=O)C4C5CC(C4C3=O)C3(CCC4(CC6CC4C4C(=O)N(C)C(=O)C64)C3=O)C5)cc2)cc1,84,84,84
Cc1ccc(C(=O)Nc2ccc(N3C(=O)C4C5CC(C4C3=O)C3(CCC4(CC6CC4C4C(=O)N(C)C(=O)C64)C3=O)C5)cc2)cc1,84,84,84
Cc1ccc(-c2ccc(N3C(=O)c4ccc(C(=O)Oc5ccc(-c6ccc(OC(=O)c7ccc8c(c7)C(=O)N(C)C8=O)c(C)c6C)c(C)c5C)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,49.4,49.4,49.4
Cc1ccc(-c2ccc(N3C(=O)c4ccc(C(=O)Oc5c(C)cc(-c6cc(C)c(OC(=O)c7ccc8c(c7)C(=O)N(C)C8=O)c(C)c6)cc5C)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,51.1,51.1,51.1
Cc1ccc(-c2ccc(N3C(=O)c4ccc(C(=O)Oc5c(C)cc(-c6cc(C)c(OC(=O)c7ccc8c(c7)C(=O)N(C)C8=O)c(C)c6C)c(C)c5C)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,71.5,71.5,71.5
CC1CCC(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)N(C)C5=O)cc3C2=O)CC1,80.7,80.7,80.7
CC1CCC(N2C(=O)c3ccc(S(=O)(=O)c4ccc5c(c4)C(=O)N(C)C5=O)cc3C2=O)CC1,64.4,64.4,64.4
CC1CCC(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(C)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)CC1,88,88,88
CC1CCC(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N(C)C7=O)cc5)cc4)cc3C2=O)CC1,79,79,79
CC1CCC(N2C(=O)c3ccc(Oc4ccc(Oc5ccc6c(c5)C(=O)N(C)C6=O)cc4)cc3C2=O)CC1,69.7,69.7,69.7
CC1CCC(CC2CCC(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)CC2)CC1,71,71,71
CC1CCC(CC2CCC(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)CC2)CC1,77,77,77
CC1CCC(CC2CCC(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)CC2)CC1,78.9,78.9,78.9
CC1CCC(CC2CCC(N3C(=O)c4ccc(Oc5ccc(Oc6ccc7c(c6)C(=O)N(C)C7=O)cc5)cc4C3=O)CC2)CC1,71.7,71.7,71.7
CC1CCC(CC2CCC(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)CC2)CC1,63.5,63.5,63.5
CC1CCC(CC2CCC(N3C(=O)c4ccc(C(=O)Oc5ccc(OC(=O)c6ccc7c(c6)C(=O)N(C)C7=O)cc5)cc4C3=O)CC2)CC1,51.9,51.9,51.9
CCC1CC2CC1CC2CN1C(=O)c2ccc(Oc3ccc(Oc4ccc5c(c4)C(=O)N(C)C5=O)cc3)cc2C1=O,72.4,72.4,72.4
CC1CCC(CC2CCC(N3C(=O)c4ccc(Oc5ccc(Oc6ccc7c(c6)C(=O)N(C)C7=O)cc5)cc4C3=O)C(C)C2)CC1C,67,67,67
Cc1ccc(-c2ccc(N3C(=O)C4C5CC(C4C3=O)C3(CCC4(CC6CC4C4C(=O)N(C)C(=O)C64)C3=O)C5)cc2C)c(C)c1,89,89,89
Cc1ccc(Oc2ccc(N3C(=O)[C@H]4C5CCC([C@@H]6C(=O)N(C)C(=O)[C@H]56)[C@H]4C3=O)cc2)cc1,72.2,72.2,72.2
Cc1cccc(Oc2ccc(N3C(=O)[C@H]4C5CCC([C@@H]6C(=O)N(C)C(=O)[C@H]56)[C@H]4C3=O)cc2)c1,83.7,83.7,83.7
Cc1ccc(Oc2cccc(N3C(=O)[C@H]4C5CCC([C@@H]6C(=O)N(C)C(=O)[C@H]56)[C@H]4C3=O)c2)cc1,83.7,83.7,83.7
Cc1ccc(Oc2ccc(N3C(=O)[C@H]4C5CCC([C@@H]6C(=O)N(C)C(=O)[C@H]56)[C@H]4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,84.2,84.2,84.2
Cc1ccc(-c2ccc(N3C(=O)[C@H]4C5CCC([C@@H]6C(=O)N(C)C(=O)[C@H]56)[C@H]4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,88.1,88.1,88.1
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)[C@H]5C6CCC([C@@H]7C(=O)N(C)C(=O)[C@H]67)[C@H]5C4=O)cc3)cc2)cc1,85.5,85.5,85.5
Cc1ccc(Oc2cccc(Oc3ccc(N4C(=O)[C@H]5C6CCC([C@@H]7C(=O)N(C)C(=O)[C@H]67)[C@H]5C4=O)cc3)c2)cc1,37.5,37.5,37.5
Cc1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(N5C(=O)[C@H]6C7CCC([C@@H]8C(=O)N(C)C(=O)[C@H]78)[C@H]6C5=O)cc4)cc3)cc2)cc1,83.6,83.6,83.6
Cc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(N5C(=O)[C@H]6C7CCC([C@@H]8C(=O)N(C)C(=O)[C@H]78)[C@H]6C5=O)cc4)cc3)cc2)cc1,82.3,82.3,82.3
Cc1ccc(-c2ccc(N3C(=O)C4Cc5cc6c(cc5CC4C3=O)CC3C(=O)N(C)C(=O)C3C6)cc2C(F)(F)F)c(C(F)(F)F)c1,74,74,74
Cc1ccc(C2(c3ccc(N4C(=O)C5Cc6cc7c(cc6CC5C4=O)CC4C(=O)N(C)C(=O)C4C7)cc3)c3ccccc3-c3ccccc32)cc1,72,72,72
Cc1ccc(Oc2ccc(N3C(=O)c4ccc(C(=O)OC5CCC(OC(=O)c6ccc7c(c6)C(=O)N(C)C7=O)CC5)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,53,53,53
Cc1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(=O)OC6CCC(OC(=O)c7ccc8c(c7)C(=O)N(C)C8=O)CC6)cc5C4=O)c3)c2)c1,55,55,55
Cc1cccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4cccc(N5C(=O)c6ccc(C(=O)OC7CCC(OC(=O)c8ccc9c(c8)C(=O)N(C)C9=O)CC7)cc6C5=O)c4)cc3)cc2)c1,66,66,66
Cc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(N5C(=O)c6ccc(C(=O)OC7CCC(OC(=O)c8ccc9c(c8)C(=O)N(C)C9=O)CC7)cc6C5=O)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,62,62,62
Cc1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(N5C(=O)c6ccc(C(=O)OC7CCC(OC(=O)c8ccc9c(c8)C(=O)N(C)C9=O)CC7)cc6C5=O)cc4)cc3)cc2)cc1,27,27,27
Cc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)N(C)C8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)c(C)n4)cc3)cc2)nc1C,81,81,81
Cc1cnc(Oc2ccc(-c3ccc(Oc4ncc(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)N(C)C8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4C)cc3)cc2)c(C)c1,39,39,39
Cc1ccc(-c2ccc(N3C(=O)c4cccc(-c5cccc6c5C(=O)N(C)C6=O)c4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,89.2,89.2,89.2
Cc1cnc(Oc2ccc(-c3ccc(Oc4cc(C)c(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)N(C)C8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)cn4)cc3)cc2)cc1C,82,82,82
Cc1ccc(Oc2ccc(N3C(=O)c4cccc(-c5cccc6c5C(=O)N(C)C6=O)c4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,87.1,87.1,87.1
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5cccc(-c6cccc7c6C(=O)N(C)C7=O)c5C4=O)cc3C(F)(F)F)cc2)c(C(F)(F)F)c1,86.7,86.7,86.7
Cc1ccc(Oc2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)cc1,40.1,40.1,40.1
Cc1ccc(-c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,54.4,54.4,54.4
Cc1ccc(C(c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2)c2cccc3ccccc23)cc1,41,83,68
Cc1cc(C(c2cc(C)c(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)c(C)c2)c2cccc3ccccc23)cc(C)c1C,38,85,67.66666667
Cc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6cccc(-c7cccc8c7C(=O)N(C)C8=O)c6C5=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,83.4,83.4,83.4
Cc1c(C(C)C)cc(C(c2cc(C(C)C)c(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)c(C(C)C)c2)c2cccc3ccccc23)cc1C(C)C,60,79,69.5
Cc1ccc(Oc2ccc(N3C(=O)[C@H]4C[C@@H]5C(=O)N(C)C(=O)[C@@H]5C[C@H]4C3=O)cc2)cc1,86,86,86
Cc1ccc(Oc2cccc(N3C(=O)[C@H]4C[C@@H]5C(=O)N(C)C(=O)[C@@H]5C[C@H]4C3=O)c2)cc1,86,86,86
Cc1cccc(Oc2ccc(N3C(=O)[C@H]4C[C@@H]5C(=O)N(C)C(=O)[C@@H]5C[C@H]4C3=O)cc2)c1,86,86,86
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)[C@H]5C[C@@H]6C(=O)N(C)C(=O)[C@@H]6C[C@H]5C4=O)cc3)cc2)cc1,83.4,83.4,83.4
Cc1ccc(Oc2cccc(Oc3ccc(N4C(=O)[C@H]5C[C@@H]6C(=O)N(C)C(=O)[C@@H]6C[C@H]5C4=O)cc3)c2)cc1,81.9,81.9,81.9
Cc1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(N5C(=O)[C@H]6C[C@@H]7C(=O)N(C)C(=O)[C@@H]7C[C@H]6C5=O)cc4)cc3)cc2)cc1,83.9,83.9,83.9
Cc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6cccc(-c7cccc8c7C(=O)N(C)C8=O)c6C5=O)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,81.2,81.2,81.2
Cc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)[C@H]6C[C@@H]7C(=O)N(C)C(=O)[C@@H]7C[C@H]6C5=O)cc4)cc3)cc2)cc1,84.5,84.5,84.5
Cc1cccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4cccc(N5C(=O)[C@H]6C[C@@H]7C(=O)N(C)C(=O)[C@@H]7C[C@H]6C5=O)c4)cc3)cc2)c1,81,81,81
Cc1ccc(Oc2ccc(N3C(=O)[C@H]4C[C@@H]5C(=O)N(C)C(=O)[C@@H]5C[C@H]4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,83.3,83.3,83.3
Cc1ccc(C(c2ccc(N3C(=O)[C@H]4C[C@@H]5C(=O)N(C)C(=O)[C@@H]5C[C@H]4C3=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,88.5,88.5,88.5
Cc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)[C@H]6C[C@@H]7C(=O)N(C)C(=O)[C@@H]7C[C@H]6C5=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,82.5,82.5,82.5
Cc1ccc(N2C(=O)[C@H]3C[C@@H]4C(=O)N(C)C(=O)[C@@H]4C[C@H]3C2=O)cc1,80.5,80.5,80.5
Cc1ccc(-c2ccc(N3C(=O)[C@H]4C[C@@H]5C(=O)N(C)C(=O)[C@@H]5C[C@H]4C3=O)c(C)c2)cc1C,83.8,83.8,83.8
Cc1ccc(-c2ccc(N3C(=O)[C@H]4C[C@@H]5C(=O)N(C)C(=O)[C@@H]5C[C@H]4C3=O)cc2C)c(C)c1,86.4,86.4,86.4
Cc1ccc(C(=O)Oc2ccc(N3C(=O)[C@H]4C[C@@H]5C(=O)N(C)C(=O)[C@@H]5C[C@H]4C3=O)cc2)cc1,83.5,83.5,83.5
Cc1ccc(OC(=O)c2ccc(N3C(=O)[C@H]4C[C@@H]5C(=O)N(C)C(=O)[C@@H]5C[C@H]4C3=O)cc2)cc1,83.5,83.5,83.5
Cc1ccc(C(=O)Nc2ccc(N3C(=O)[C@H]4C[C@@H]5C(=O)N(C)C(=O)[C@@H]5C[C@H]4C3=O)cc2)cc1,78.6,78.6,78.6
Cc1ccc(NC(=O)c2ccc(N3C(=O)[C@H]4C[C@@H]5C(=O)N(C)C(=O)[C@@H]5C[C@H]4C3=O)cc2)cc1,78.6,78.6,78.6
Cc1ccc(-c2ccc(N3C(=O)[C@H]4C[C@@H]5C(=O)N(C)C(=O)[C@@H]5C[C@H]4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,83.5,83.5,83.5
CC1CCC(CC2CCC(N3C(=O)[C@H]4C[C@@H]5C(=O)N(C)C(=O)[C@@H]5C[C@H]4C3=O)CC2)CC1,86.6,86.6,86.6
CC1CCC(CC2CCC(N3C(=O)[C@H]4C[C@@H]5C(=O)N(C)C(=O)[C@@H]5C[C@H]4C3=O)C(C)C2)CC1C,84.7,84.7,84.7
CC1CCC(N2C(=O)[C@H]3C[C@@H]4C(=O)N(C)C(=O)[C@@H]4C[C@H]3C2=O)CC1,81.4,81.4,81.4
Cc1ccc2c(c1)nc(-c1ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc1C)n2C,14,14,14
Cc1ccc(-c2nc3cc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(C)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)ccc3n2C)c(C)c1,14,14,14
Cc1ccc(-c2ccc(N3C(=O)c4ccc(C[C@H]5CCCC[C@@H]5Cc5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,69,69,69
Cc1ccc2c(c1)nc(-c1ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc1C(F)(F)F)n2C,56,56,56
Cc1ccc(-c2nc3cc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(C)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)ccc3n2C)c(C(F)(F)F)c1,56,56,56
Cc1ccc(Oc2ccc(N3C(=O)c4ccc(C[C@H]5CCCC[C@@H]5Cc5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,59,59,59
Cc1ccc(Oc2ccc(N3C(=O)c4ccc(C[C@H]5CCCC[C@@H]5Cc5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2)cc1,32,32,32
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C[C@H]6CCCC[C@@H]6Cc6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3)cc2)cc1,37,37,37
Cc1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(C[C@H]6CCCC[C@@H]6Cc6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3)c2)cc1,37,37,37
Cc1cccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4cccc(N5C(=O)c6ccc(C[C@H]7CCCC[C@@H]7Cc7ccc8c(c7)C(=O)N(C)C8=O)cc6C5=O)c4)cc3)cc2)c1,65,65,65
Cc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(N5C(=O)c6ccc(C[C@H]7CCCC[C@@H]7Cc7ccc8c(c7)C(=O)N(C)C8=O)cc6C5=O)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,68,68,68
Cc1ccc2c(c1)nc(-c1ccc(N3C(=O)C4CC5C(=O)N(C)C(=O)C5CC4C3=O)cc1C)n2C,76,76,76
Cc1ccc(-c2nc3cc(N4C(=O)C5CC6C(=O)N(C)C(=O)C6CC5C4=O)ccc3n2C)c(C)c1,76,76,76
Cc1ccc(-c2nc3cc(N4C(=O)C5CC6C(=O)N(C)C(=O)C6CC5C4=O)ccc3n2C)c(C(F)(F)F)c1,80,80,80
Cc1ccc2c(c1)nc(-c1ccc(N3C(=O)C4CC5C(=O)N(C)C(=O)C5CC4C3=O)cc1C(F)(F)F)n2C,80,80,80
Cc1cc(C(c2ccc(-c3ccccc3)cc2)c2cc(C)c(-n3c(=O)c4cc5c(=O)n(C)c(=O)c5cc4c3=O)c(C)c2)cc(C)c1C,30,30,30
Cc1cc(C(c2ccc(-c3ccccc3)cc2)c2cc(C)c(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)c(C)c2)cc(C)c1C,73,73,73
Cc1cc(C(c2ccc(-c3ccccc3)cc2)c2cc(C)c(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)c(C)c2)cc(C)c1C,49,49,49
Cc1cc(C(c2ccc(-c3ccccc3)cc2)c2cc(C)c(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)c(C)c2)cc(C)c1C,81,81,81
Cc1cc(C(c2ccc(-c3ccccc3)cc2)c2cc(C)c(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)c(C)c2)cc(C)c1C,82,82,82
Cc1cc(C(c2ccc(-c3ccccc3)cc2)c2cc(C)c(N3C(=O)C4C5C(=O)N(C)C(=O)C5C4C3=O)c(C)c2)cc(C)c1C,81,81,81
Cc1cc2c(c(C(F)(F)F)c1)C1C3CC(C21)C1c2cc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(C)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc(C(F)(F)F)c2C31,78,78,78
Cc1cc(C(c2ccc(-c3ccccc3)cc2)c2cc(C)c(N3C(=O)C4C5C=CC(C6C(=O)N(C)C(=O)C56)C4C3=O)c(C)c2)cc(C)c1C,84,84,84
Cc1ccc(-c2ccc(N3C(=O)c4ccc(Oc5ccc(Oc6ccc7c(c6)C(=O)N(C)C7=O)cc5)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,59.5,59.5,59.5
Cc1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccc(Oc6ccc7c(c6)C(=O)N(C)C7=O)cc5)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,54.4,54.4,54.4
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(Oc7ccc8c(c7)C(=O)N(C)C8=O)cc6)cc5C4=O)cc3C(F)(F)F)cc2)c(C(F)(F)F)c1,43.1,43.1,43.1
Cc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc(Oc8ccc9c(c8)C(=O)N(C)C9=O)cc7)cc6C5=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,48,48,48
Cc1ccc(-c2ccc(N3C(=O)c4ccc(Oc5ccc(Oc6ccc7c(c6)C(=O)N(C)C7=O)cc5)cc4C3=O)cc2)cc1,5.4,5.4,5.4
Cc1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccc(Oc6ccc7c(c6)C(=O)N(C)C7=O)cc5)cc4C3=O)cc2)cc1,27.5,27.5,27.5
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(Oc7ccc8c(c7)C(=O)N(C)C8=O)cc6)cc5C4=O)cc3)cc2)cc1,0.8,0.8,0.8
Cc1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc(Oc8ccc9c(c8)C(=O)N(C)C9=O)cc7)cc6C5=O)cc4)cc3)cc2)cc1,3,3,3
Cc1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n(C)c(=O)c5cc4c3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,4.6,4.6,4.6
Cc1cc2c(c(C(F)(F)F)c1)C1C3CC(C21)C1c2cc(N4C(=O)C5C6CC(C5C4=O)C4(CCC5(CC7CC5C5C(=O)N(C)C(=O)C75)C4=O)C6)cc(C(F)(F)F)c2C31,87,87,87
Cc1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n(C)c(=O)c5cc4c3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,1.9,1.9,1.9
Cc1ccc(Oc2ccc(Oc3ccc(-n4c(=O)c5cc6c(=O)n(C)c(=O)c6cc5c4=O)cc3C(F)(F)F)cc2)c(C(F)(F)F)c1,3.5,3.5,3.5
Cc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(-n5c(=O)c6cc7c(=O)n(C)c(=O)c7cc6c5=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,3,3,3
Cc1ccc(Oc2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,69.7,69.7,69.7
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(C)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3C(F)(F)F)cc2)c(C(F)(F)F)c1,53.3,53.3,53.3
Cc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)N(C)C8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,36.7,36.7,36.7
Cc1cc2c(c(C(F)(F)F)c1)C1C3CC(C21)C1c2cc(N4C(=O)C5CC6C(=O)N(C)C(=O)C6CC5C4=O)cc(C(F)(F)F)c2C31,85,85,85
Cc1ccc2oc(-c3ccc(N4C(=O)c5ccc(Oc6ccc(C(C)(C)c7ccc(Oc8ccc9c(c8)C(=O)N(C)C9=O)cc7)cc6)cc5C4=O)cc3)nc2c1,80,80,80
Cc1ccc(-c2nc3cc(N4C(=O)c5ccc(Oc6ccc(C(C)(C)c7ccc(Oc8ccc9c(c8)C(=O)N(C)C9=O)cc7)cc6)cc5C4=O)ccc3o2)cc1,80,80,80
Cc1ccc(-c2ccc(N3C(=O)c4cc(Cl)c(-c5cc6c(cc5Cl)C(=O)N(C)C6=O)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,80,80,80
Cc1cc(C(c2ccc(C(C)(C)C)cc2)c2cc(C)c(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)c(C)c2)cc(C)c1C,80,80,80
Cc1cc(C(c2ccc(C(C)(C)C)cc2)c2cc(C)c(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)c(C)c2)cc(C)c1C,80,80,80
Cc1ccc(Oc2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,80,80,80
Cc1cc(C(c2ccc(C(C)(C)C)cc2)c2cc(C)c(-n3c(=O)c4cc5c(=O)n(C)c(=O)c5cc4c3=O)c(C)c2)cc(C)c1C,80,80,80
