smile,value_min,value_max,value_mean
Cc1ccc(N2C(=O)c3ccc(C(=O)Oc4ccc5c(c4)Oc4ccc(OC(=O)c6ccc7c(c6)C(=O)N(C)C7=O)cc4C54c5ccccc5-c5ccccc54)cc3C2=O)cc1,48.3,48.3,48.3
Cc1ccc(-c2ccc(N3C(=O)c4ccc(C(=O)Oc5ccc6c(c5)C5(c7ccc(OC(=O)c8ccc9c(c8)C(=O)N(C)C9=O)cc7O6)c6ccccc6-c6ccccc65)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,25.4,25.4,25.4
Cc1ccc(-c2ccc(N3C(=O)c4ccc(C(=O)Oc5ccc6c(c5)Oc5ccc(OC(=O)c7ccc8c(c7)C(=O)N(C)C8=O)cc5C65c6ccccc6-c6ccccc65)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,25.4,25.4,25.4
Cc1ccc2oc3ccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3c(=O)c2c1,33.0,33.0,33.0
Cc1ccc(-c2nc3cc(N4C(=O)C5CC6C(=O)N(C)C(=O)C6CC5C4=O)ccc3n2-c2ccccc2)c(C)c1,42.0,42.0,42.0
Cc1ccc2c(c1)nc(-c1ccc(N3C(=O)C4CC5C(=O)N(C)C(=O)C5CC4C3=O)cc1C)n2-c1ccccc1,42.0,42.0,42.0
Cc1ccc(Oc2ccc(-c3ccc(Oc4ccc(-n5c(=O)c6cc7c(=O)n(C)c(=O)c7cc6c5=O)cc4C(F)(F)F)c(C(F)(F)F)c3)cc2C(F)(F)F)c(C(F)(F)F)c1,63.0,63.0,63.0
Cc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6ccc(-c7ccc8c(c7)C(=O)N(C)C8=O)cc6C5=O)cc4C(F)(F)F)c(C(F)(F)F)c3)cc2C(F)(F)F)c(C(F)(F)F)c1,66.0,66.0,66.0
Cc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)N(C)C8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4C(F)(F)F)c(C(F)(F)F)c3)cc2C(F)(F)F)c(C(F)(F)F)c1,72.0,72.0,72.0
Cc1ccc(C(c2ccc(-n3c(=O)c4cc5c(=O)n(C)c(=O)c5cc4c3=O)c(C(C)(C)C)c2)C2CCCCC2)cc1C(C)(C)C,47.0,47.0,47.0
Cc1ccc(C(c2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)c(C(C)(C)C)c2)C2CCCCC2)cc1C(C)(C)C,60.0,60.0,60.0
Cc1ccc(C(c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)c(C(C)(C)C)c2)C2CCCCC2)cc1C(C)(C)C,57.0,57.0,57.0
Cc1ccc(C(c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)c(C(C)(C)C)c2)C2CCCCC2)cc1C(C)(C)C,71.0,71.0,71.0
Cc1ccc(C(c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)c(C(C)(C)C)c2)C2CCCCC2)cc1C(C)(C)C,61.0,61.0,61.0
Cc1ccc2c(c1)nc(-c1ccc(N3C(=O)C4CC5C(=O)N(C)C(=O)C5CC4C3=O)cc1C(F)(F)F)n2-c1ccccc1,45.0,45.0,45.0
Cc1ccc(-c2nc3cc(N4C(=O)C5CC6C(=O)N(C)C(=O)C6CC5C4=O)ccc3n2-c2ccccc2)c(C(F)(F)F)c1,45.0,45.0,45.0
Cc1ccc2oc(-c3ccc(-c4nc5cc(N6C(=O)c7ccc(-c8ccc9c(c8)C(=O)N(C)C9=O)cc7C6=O)ccc5o4)cc3)nc2c1,4.94,4.94,4.94
Cc1ccc2oc(-c3cccc(-c4nc5cc(N6C(=O)c7ccc(-c8ccc9c(c8)C(=O)N(C)C9=O)cc7C6=O)ccc5o4)n3)nc2c1,29.93,29.93,29.93
Cc1ccc2oc(-c3ccc(-c4nc5cc(N6C(=O)c7ccc(-c8ccc9c(c8)C(=O)N(C)C9=O)cc7C6=O)ccc5o4)cn3)nc2c1,1.83,1.83,1.83
Cc1ccc2oc(-c3ccc(-c4nc5cc(N6C(=O)c7ccc(-c8ccc9c(c8)C(=O)N(C)C9=O)cc7C6=O)ccc5o4)nc3)nc2c1,1.83,1.83,1.83
Cc1ccc2oc(-c3ccc(-c4nc5cc(-n6c(=O)c7cc8c(=O)n(C)c(=O)c8cc7c6=O)ccc5o4)cc3)nc2c1,-3.34,-3.34,-3.34
Cc1ccc2oc(-c3cccc(-c4nc5cc(-n6c(=O)c7cc8c(=O)n(C)c(=O)c8cc7c6=O)ccc5o4)n3)nc2c1,5.78,5.78,5.78
Cc1ccc2oc(-c3ccc(-c4nc5cc(-n6c(=O)c7cc8c(=O)n(C)c(=O)c8cc7c6=O)ccc5o4)nc3)nc2c1,-9.15,-9.15,-9.15
Cc1ccc2oc(-c3ccc(-c4nc5cc(-n6c(=O)c7cc8c(=O)n(C)c(=O)c8cc7c6=O)ccc5o4)cn3)nc2c1,-9.15,-9.15,-9.15
Cc1ccc(Oc2ccc(Oc3ccc(-n4c(=O)c5cc6c(=O)n(C)c(=O)c6cc5c4=O)c(C(F)(F)F)c3)c(P(=O)(c3ccccc3)c3ccccc3)c2)cc1C(F)(F)F,52.2,52.2,52.2
Cc1ccc(Oc2ccc(Oc3ccc(-n4c(=O)c5cc6c(=O)n(C)c(=O)c6cc5c4=O)c(C(F)(F)F)c3)cc2P(=O)(c2ccccc2)c2ccccc2)cc1C(F)(F)F,52.2,52.2,52.2
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(C)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C(F)(F)F)c3)c(P(=O)(c3ccccc3)c3ccccc3)c2)cc1C(F)(F)F,69.0,69.0,69.0
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(C)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C(F)(F)F)c3)cc2P(=O)(c2ccccc2)c2ccccc2)cc1C(F)(F)F,69.0,69.0,69.0
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)c(C(F)(F)F)c3)cc2P(=O)(c2ccccc2)c2ccccc2)cc1C(F)(F)F,52.0,52.0,52.0
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)c(C(F)(F)F)c3)c(P(=O)(c3ccccc3)c3ccccc3)c2)cc1C(F)(F)F,52.0,52.0,52.0
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)c(C(F)(F)F)c3)cc2P(=O)(c2ccccc2)c2ccccc2)cc1C(F)(F)F,44.9,44.9,44.9
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)c(C(F)(F)F)c3)c(P(=O)(c3ccccc3)c3ccccc3)c2)cc1C(F)(F)F,44.9,44.9,44.9
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)c(C(F)(F)F)c3)c(P(=O)(c3ccccc3)c3ccccc3)c2)cc1C(F)(F)F,53.7,53.7,53.7
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)c(C(F)(F)F)c3)cc2P(=O)(c2ccccc2)c2ccccc2)cc1C(F)(F)F,53.7,53.7,53.7
Cc1ccc2oc3ccc(N4C(=O)c5ccc(Oc6ccc(Oc7ccc8c(c7)C(=O)N(C)C8=O)cc6)cc5C4=O)cc3c(=O)c2c1,41.5,41.5,41.5
Cc1ccc2c(c1C)C1C3CC(C21)C1c2c(ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(C)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c2C)C31,43.9,43.9,43.9
Cc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(N6C(=O)C7CC8C(=O)N(C)C(=O)C8CC7C6=O)cc5)cc4)OC(=O)c4ccccc43)cc2)cc1,52.3,52.3,52.3
Cc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(N6C(=O)C7CCC(C8CCC9C(=O)N(C)C(=O)C9C8)CC7C6=O)cc5)cc4)OC(=O)c4ccccc43)cc2)cc1,60.4,60.4,60.4
Cc1ccc2c(c1C)C1C3CC(C21)C1c2ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(C)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C)c2C31,49.0,49.0,49.0
Cc1ccc(Oc2ccc(N3C(=O)[C@H]4[C@H]5C=C[C@H]([C@@H]6C(=O)N(C)C(=O)[C@H]56)[C@H]4C3=O)cc2)cc1,33.0,33.0,33.0
Cc1ccc(-c2ccc(N3C(=O)[C@H]4[C@H]5C=C[C@H]([C@@H]6C(=O)N(C)C(=O)[C@H]56)[C@H]4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,29.0,29.0,29.0
CC1=C[C@@H]2[C@@H]3C(=O)N(c4ccc(Oc5ccc(C)cc5)cc4)C(=O)[C@@H]3[C@H]1[C@@H]1C(=O)N(C)C(=O)[C@H]21,41.0,41.0,41.0
CC1=C[C@@H]2[C@@H]3C(=O)N(C)C(=O)[C@@H]3[C@H]1[C@@H]1C(=O)N(c3ccc(Oc4ccc(C)cc4)cc3)C(=O)[C@@H]12,41.0,41.0,41.0
CC1=C[C@@H]2[C@@H]3C(=O)N(c4ccc(-c5ccc(C)cc5C(F)(F)F)c(C(F)(F)F)c4)C(=O)[C@@H]3[C@H]1[C@@H]1C(=O)N(C)C(=O)[C@H]21,35.0,35.0,35.0
CC1=C[C@@H]2[C@@H]3C(=O)N(C)C(=O)[C@@H]3[C@H]1[C@@H]1C(=O)N(c3ccc(-c4ccc(C)cc4C(F)(F)F)c(C(F)(F)F)c3)C(=O)[C@@H]12,35.0,35.0,35.0
CC1=C(C)[C@@H]2[C@@H]3C(=O)N(C)C(=O)[C@@H]3[C@H]1[C@@H]1C(=O)N(c3ccc(Oc4ccc(C)cc4)cc3)C(=O)[C@@H]12,42.0,42.0,42.0
CC1=C(C)[C@@H]2[C@@H]3C(=O)N(C)C(=O)[C@@H]3[C@H]1[C@@H]1C(=O)N(c3ccc(-c4ccc(C)cc4C(F)(F)F)c(C(F)(F)F)c3)C(=O)[C@@H]12,36.0,36.0,36.0
Cc1ccc(C(=O)Nc2ccc(-c3ccc(NC(=O)c4ccc(-n5c(=O)c6cc7c(=O)n(C)c(=O)c7cc6c5=O)cc4)cc3)cc2)cc1,9.0,9.0,9.0
Cc1ccc(NC(=O)c2ccc(-c3ccc(C(=O)Nc4ccc(-n5c(=O)c6cc7c(=O)n(C)c(=O)c7cc6c5=O)cc4)cc3)cc2)cc1,6.7,6.7,6.7
Cc1ccc(C(=O)Nc2ccc(-c3ccc(NC(=O)c4ccc(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)N(C)C8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4)cc3)cc2)cc1,47.2,47.2,47.2
Cc1ccc(NC(=O)c2ccc(-c3ccc(C(=O)Nc4ccc(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)N(C)C8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4)cc3)cc2)cc1,43.9,43.9,43.9
Cc1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n(C)c(=O)c5cc4c3=O)cc2)cc1,42.0,42.0,42.0
Cc1ccc(-c2ccc(-c3ccc(-n4c(=O)c5cc6c(=O)n(C)c(=O)c6cc5c4=O)cc3)cc2)cc1,-0.73,-0.73,-0.73
Cc1ccc(-c2ccc(-c3ccc(-n4c(=O)c5cc6c(=O)n(C)c(=O)c6cc5c4=O)cc3)cn2)cc1,-2.53,-2.53,-2.53
Cc1ccc(-c2ccc(-c3ccc(-n4c(=O)c5cc6c(=O)n(C)c(=O)c6cc5c4=O)cc3)nc2)cc1,-2.53,-2.53,-2.53
Cc1ccc(-c2ncc(-c3ccc(-n4c(=O)c5cc6c(=O)n(C)c(=O)c6cc5c4=O)cc3)cn2)cc1,-5.34,-5.34,-5.34
Cc1ccc(-c2cnc(-c3ccc(-n4c(=O)c5cc6c(=O)n(C)c(=O)c6cc5c4=O)cc3)nc2)cc1,-5.34,-5.34,-5.34
CCC1CC2(CCC3(CC4CC3C3C(=O)N(c5ccc6c(c5C)C5C7CC(C65)C5c6c(ccc(C)c6C)C75)C(=O)C43)C2=O)CC2C(=O)N(C)C(=O)C12,23.9,23.9,23.9
CCC1CC2(CCC3(CC4CC3C3C(=O)N(C)C(=O)C43)C2=O)CC2C(=O)N(c3ccc4c(c3C)C3C5CC(C43)C3c4c(ccc(C)c4C)C53)C(=O)C12,23.9,23.9,23.9
Cc1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n(C)c(=O)c5cc4c3=O)cc2C(F)(F)F)cc1,56.5,56.5,56.5
Cc1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n(C)c(=O)c5cc4c3=O)cc2)c(C(F)(F)F)c1,56.5,56.5,56.5
Cc1ccc(Oc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2)c(C(F)(F)F)c1,47.5,47.5,47.5
Cc1ccc(Oc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2C(F)(F)F)cc1,47.5,47.5,47.5
Cc1ccc(Oc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2)c(C(F)(F)F)c1,50.9,50.9,50.9
Cc1ccc(Oc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2C(F)(F)F)cc1,50.9,50.9,50.9
Cc1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2)c(C(F)(F)F)c1,60.5,60.5,60.5
Cc1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2C(F)(F)F)cc1,60.5,60.5,60.5
CCC1CC2(CCC3(CC4CC3C3C(=O)N(C)C(=O)C43)C2=O)CC2C(=O)N(c3ccc4c(c3C)C3C5CC(C6c7ccc(C)c(C)c7C56)C43)C(=O)C12,35.2,35.2,35.2
CCC1CC2(CCC3(CC4CC3C3C(=O)N(c5ccc6c(c5C)C5C7CC(C8c9ccc(C)c(C)c9C78)C65)C(=O)C43)C2=O)CC2C(=O)N(C)C(=O)C12,35.2,35.2,35.2
Cc1ccc(Oc2c(C(F)(F)F)cc(-n3c(=O)c4cc5c(=O)n(C)c(=O)c5cc4c3=O)cc2C(F)(F)F)cc1,46.1,46.1,46.1
Cc1cc(C(F)(F)F)c(Oc2ccc(-n3c(=O)c4cc5c(=O)n(C)c(=O)c5cc4c3=O)cc2)c(C(F)(F)F)c1,46.1,46.1,46.1
Cc1cc(C(F)(F)F)c(Oc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2)c(C(F)(F)F)c1,61.8,61.8,61.8
Cc1ccc(Oc2c(C(F)(F)F)cc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2C(F)(F)F)cc1,61.8,61.8,61.8
Cc1cc(C(F)(F)F)c(Oc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2)c(C(F)(F)F)c1,66.7,66.7,66.7
Cc1ccc(Oc2c(C(F)(F)F)cc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2C(F)(F)F)cc1,66.7,66.7,66.7
Cc1cc(C(F)(F)F)c(Oc2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2)c(C(F)(F)F)c1,69.3,69.3,69.3
Cc1ccc(Oc2c(C(F)(F)F)cc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2C(F)(F)F)cc1,69.3,69.3,69.3
Cc1cc(C(F)(F)F)c(Oc2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)c(C(F)(F)F)c1,67.4,67.4,67.4
Cc1ccc(Oc2c(C(F)(F)F)cc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2C(F)(F)F)cc1,67.4,67.4,67.4
Cc1ccc(-c2nc3cc(-n4c(=O)c5cc6c(=O)n(C)c(=O)c6cc5c4=O)ccc3o2)cc1,-16.2,-16.2,-16.2
Cc1ccc2oc(-c3ccc(-n4c(=O)c5cc6c(=O)n(C)c(=O)c6cc5c4=O)cc3)nc2c1,-16.2,-16.2,-16.2
Cc1ccc2oc(-c3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3)nc2c1,4.0,4.0,4.0
Cc1ccc(-c2nc3cc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)ccc3o2)cc1,4.0,4.0,4.0
Cc1ccc2oc(-c3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3)nc2c1,16.5,16.5,16.5
Cc1ccc(-c2nc3cc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)ccc3o2)cc1,16.5,16.5,16.5
Cc1ccc2oc(-c3ccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3)nc2c1,19.7,19.7,19.7
Cc1ccc(-c2nc3cc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)ccc3o2)cc1,19.7,19.7,19.7
Cc1ccc2oc(-c3ccc(N4C(=O)c5ccc(Oc6ccc(C(C)(C)c7ccc(Oc8ccc9c(c8)C(=O)N(C)C9=O)cc7)cc6)cc5C4=O)cc3)nc2c1,42.1,42.1,42.1
Cc1ccc(-c2nc3cc(N4C(=O)c5ccc(Oc6ccc(C(C)(C)c7ccc(Oc8ccc9c(c8)C(=O)N(C)C9=O)cc7)cc6)cc5C4=O)ccc3o2)cc1,42.1,42.1,42.1
Cc1ccc2oc3ccc(N4C(=O)c5ccc(Oc6ccc(C(C)(C)c7ccc(Oc8ccc9c(c8)C(=O)N(C)C9=O)cc7)cc6)cc5C4=O)cc3c(=O)c2c1,47.7,47.7,47.7
Cc1cc(C(c2ccncc2)c2cc(C)c(-n3c(=O)c4cc5c(=O)n(C)c(=O)c5cc4c3=O)c(C)c2)cc(C)c1C,60.8,60.8,60.8
Cc1cc(C(c2ccncc2)c2cc(C)c(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)c(C)c2)cc(C)c1C,60.3,60.3,60.3
Cc1cc(C(c2ccncc2)c2cc(C)c(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)c(C)c2)cc(C)c1C,79.2,79.2,79.2
Cc1cc(C(c2ccncc2)c2cc(C)c(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)c(C)c2)cc(C)c1C,77.6,77.6,77.6
Cc1ccc(C(c2ccc(-n3c(=O)c4cc5c(=O)n(C)c(=O)c5cc4c3=O)c(C)c2)C2CCCCC2)cc1C,52.0,52.0,52.0
Cc1cccc(Oc2ccc(N3C(=O)C4C5CC(C4C3=O)C3(CCC4(CC6CC4C4C(=O)N(C)C(=O)C64)C3=O)C5)cc2)c1,57.0,57.0,57.0
Cc1ccc(Oc2cccc(N3C(=O)C4C5CC(C4C3=O)C3(CCC4(CC6CC4C4C(=O)N(C)C(=O)C64)C3=O)C5)c2)cc1,57.0,57.0,57.0
Cc1ccc(C(c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)c(C)c2)C2CCCCC2)cc1C,84.0,84.0,84.0
Cc1ccc(C(c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)c(C)c2)C2CCCCC2)cc1C,63.0,63.0,63.0
Cc1ccc(C(c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)c(C)c2)C2CCCCC2)cc1C,56.0,56.0,56.0
Cc1ccc(C(c2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)c(C)c2)C2CCCCC2)cc1C,80.0,80.0,80.0
Cc1ccc(C(=O)Nc2ccc(N3C(=O)C4CC5C(=O)N(C)C(=O)C5CC4C3=O)cc2Cl)cc1,27.7,27.7,27.7
Cc1ccc(NC(=O)c2ccc(N3C(=O)C4CC5C(=O)N(C)C(=O)C5CC4C3=O)cc2)c(Cl)c1,27.7,27.7,27.7
Cc1ccc(C(=O)Nc2ccc(N3C(=O)C4CCC(C5CCC6C(=O)N(C)C(=O)C6C5)CC4C3=O)cc2Cl)cc1,53.2,53.2,53.2
Cc1ccc(NC(=O)c2ccc(N3C(=O)C4CCC(C5CCC6C(=O)N(C)C(=O)C6C5)CC4C3=O)cc2)c(Cl)c1,53.2,53.2,53.2
Cc1ccc(Oc2ccc(N3C(=O)C4C5CC(C4C3=O)C3(CCC4(CC6CC4C4C(=O)N(C)C(=O)C64)C3=O)C5)cc2)cc1,49.0,49.0,49.0
Cc1ccc(-c2ccc(N3C(=O)c4ccc(C(=O)Oc5ccc(-c6ccc(OC(=O)c7ccc8c(c7)C(=O)N(C)C8=O)cc6)cc5)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,32.9,32.9,32.9
Cc1ccc(C(=O)Nc2ccc(N3C(=O)C4C5CC(C4C3=O)C3(CCC4(CC6CC4C4C(=O)N(C)C(=O)C64)C3=O)C5)cc2)cc1,17.0,17.0,17.0
Cc1ccc(NC(=O)c2ccc(N3C(=O)C4C5CC(C4C3=O)C3(CCC4(CC6CC4C4C(=O)N(C)C(=O)C64)C3=O)C5)cc2)cc1,17.0,17.0,17.0
Cc1ccc(-c2ccc(N3C(=O)c4ccc(C(=O)Oc5ccc(-c6ccc(OC(=O)c7ccc8c(c7)C(=O)N(C)C8=O)c(C)c6C)c(C)c5C)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,15.5,15.5,15.5
Cc1ccc(-c2ccc(N3C(=O)c4ccc(C(=O)Oc5c(C)cc(-c6cc(C)c(OC(=O)c7ccc8c(c7)C(=O)N(C)C8=O)c(C)c6)cc5C)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,26.7,26.7,26.7
Cc1ccc(-c2ccc(N3C(=O)c4ccc(C(=O)Oc5c(C)cc(-c6cc(C)c(OC(=O)c7ccc8c(c7)C(=O)N(C)C8=O)c(C)c6C)c(C)c5C)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,21.7,21.7,21.7
CC1CCC(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)N(C)C5=O)cc3C2=O)CC1,54.6,54.6,54.6
CC1CCC(N2C(=O)c3ccc(S(=O)(=O)c4ccc5c(c4)C(=O)N(C)C5=O)cc3C2=O)CC1,55.0,55.0,55.0
CC1CCC(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(C)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)CC1,57.9,57.9,57.9
Cc1ccc(Oc2cccc(Oc3ccc(N4C(=O)C5C6CC(C5C4=O)C4(CCC5(CC7CC5C5C(=O)N(C)C(=O)C75)C4=O)C6)cc3)c2)cc1,56.0,56.0,56.0
CC1CCC(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N(C)C7=O)cc5)cc4)cc3C2=O)CC1,68.1,68.1,68.1
CC1CCC(N2C(=O)c3ccc(Oc4ccc(Oc5ccc6c(c5)C(=O)N(C)C6=O)cc4)cc3C2=O)CC1,62.9,62.9,62.9
CCC1CC2CC1CC2CN1C(=O)c2ccc(Oc3ccc(Oc4ccc5c(c4)C(=O)N(C)C5=O)cc3)cc2C1=O,68.6,68.6,68.6
CC1CCC(CC2CCC(N3C(=O)c4ccc(Oc5ccc(Oc6ccc7c(c6)C(=O)N(C)C7=O)cc5)cc4C3=O)C(C)C2)CC1C,63.1,63.1,63.1
Cc1ccc(-c2ccc(N3C(=O)C4C5CC(C4C3=O)C3(CCC4(CC6CC4C4C(=O)N(C)C(=O)C64)C3=O)C5)cc2C)c(C)c1,38.0,38.0,38.0
Cc1ccc(Oc2ccc(N3C(=O)[C@H]4C5CCC([C@@H]6C(=O)N(C)C(=O)[C@H]56)[C@H]4C3=O)cc2)cc1,48.4,48.4,48.4
Cc1cccc(Oc2ccc(N3C(=O)[C@H]4C5CCC([C@@H]6C(=O)N(C)C(=O)[C@H]56)[C@H]4C3=O)cc2)c1,50.0,50.0,50.0
Cc1ccc(Oc2cccc(N3C(=O)[C@H]4C5CCC([C@@H]6C(=O)N(C)C(=O)[C@H]56)[C@H]4C3=O)c2)cc1,50.0,50.0,50.0
Cc1ccc(Oc2ccc(N3C(=O)[C@H]4C5CCC([C@@H]6C(=O)N(C)C(=O)[C@H]56)[C@H]4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,57.3,57.3,57.3
Cc1ccc(Oc2ccc(Oc3ccc(N4C(=O)[C@H]5C6CCC([C@@H]7C(=O)N(C)C(=O)[C@H]67)[C@H]5C4=O)cc3)cc2)cc1,55.3,55.3,55.3
Cc1ccc(Oc2cccc(Oc3ccc(N4C(=O)[C@H]5C6CCC([C@@H]7C(=O)N(C)C(=O)[C@H]67)[C@H]5C4=O)cc3)c2)cc1,55.5,55.5,55.5
Cc1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(N5C(=O)[C@H]6C7CCC([C@@H]8C(=O)N(C)C(=O)[C@H]78)[C@H]6C5=O)cc4)cc3)cc2)cc1,62.8,62.8,62.8
Cc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(N5C(=O)[C@H]6C7CCC([C@@H]8C(=O)N(C)C(=O)[C@H]78)[C@H]6C5=O)cc4)cc3)cc2)cc1,55.0,55.0,55.0
Cc1ccc(-c2ccc(N3C(=O)c4ccc(NC(=O)c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,9.0,9.0,9.0
