smile,value_min,value_max,value_mean,SpDiam_A,nSpiro,nBridgehead,AATS7d,AATS7p,ATSC3c,ATSC7d,ATSC7Z,ATSC1m,ATSC3p,ATSC8i,MATS6c,MATS8c,MATS3dv,MATS3d,MATS5d,MATS2v,MATS5v,MATS1se,MATS6pe,MATS3p,MATS4i,GATS4c,GATS5c,GATS7c,GATS8c,GATS4d,GATS6d,GATS3Z,GATS5Z,GATS6v,GATS5se,GATS4i,GATS7i,nBondsS,MINdO,AETA_beta,AETA_beta_s,AETA_beta_ns_d,IC1,PEOE_VSA3,PEOE_VSA9,SlogP_VSA3,SlogP_VSA11,MDEN-33,AMID_N,piPC10,n6aHRing,nARing,n10FRing,n10FaRing,nFaHRing,nFARing,JGI2,JGI3,JGI5,JGI6
Cc1ccc2oc(-c3ccc(-n4c(=O)c5cc6c(=O)n(C)c(=O)c6cc5c4=O)cc3)nc2c1,279.0,279.0,279.0,4.950376209724921,0,0,3.5063291139240507,1.535849140364456,-0.075268974060063,-4.017795138888888,49.17881944444444,82.48291611675316,-5.963781083858704,1.5340851957574813,0.2400805588955131,0.2345019190954232,-0.0500639583609016,-0.2154324512976712,-0.0377510227391927,0.1588815510840816,-0.0042629001635296,-0.0388813375838847,0.2271009166634288,-0.2508906027625373,0.027625632347721,1.120259799898505,1.297773184398812,1.0149862898773068,0.7794479201192883,0.96093660765277,1.0929741592284343,0.8192660550458717,1.1072725813785542,1.0562655671406282,1.3381204417629546,0.9753027413496546,1.1900834913145932,19,12.282476959771724,1.5303030303030305,0.6818181818181818,0.0606060606060606,3.4979194693727105,9.551078168738565,27.232283132542747,7.04767198267719,0.0,0.1666666666666666,0.1954382619147011,9.60249686938116,0,0,0,0,2,0,0.0866290018832392,0.0706569664902998,0.0330496453900709,0.0214253320375769
Cc1ccc2oc(-c3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3)nc2c1,261.0,261.0,261.0,4.943418301735482,0,0,3.625,1.532252294840964,-0.1656602839901389,0.9762187871581438,2.970273483947686,103.91743294351949,-6.349039626071062,-12.180349687535678,0.1578322801705001,0.0720238459053517,-0.0533984533984534,-0.2376893153128219,-0.0262995196651923,0.1106849238152833,0.0083341614650804,-0.0261443140549558,-0.0686821069792961,-0.2131093573395068,0.0026477285547315,1.1102726125281783,0.9827787880522576,1.1044743561999284,0.9933106951052012,0.9821339744652628,0.99692211708433,0.8396015987622486,1.1437725631768954,1.0860679766878067,1.236788001891542,1.00170701444241,1.106901851049551,32,12.221539446377127,1.4871794871794872,0.6666666666666666,0.0,3.3170725101207013,9.883888251797686,27.941192241471544,0.0,0.0,0.1111111111111111,0.1652996211400056,8.974748567910456,0,2,0,0,1,2,0.0869565217391304,0.0652214714714714,0.0323434343434343,0.0191810057356275
Cc1ccc(-c2nc3cc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)ccc3o2)cc1,261.0,261.0,261.0,4.950574953181928,0,0,3.641025641025641,1.510371490001607,-0.2245391534316049,1.0490487514863245,-7.070154577883473,103.91743294351949,-6.349039626071061,-7.712761975876289,0.0177198074356512,-0.1366023534601645,-0.0461924040871409,-0.2169995540999739,0.0334649101948288,0.1106849238152833,0.0752935720886159,-0.0261443140549558,0.0576159628012263,-0.2131093573395068,0.016190928786205,1.079046895266225,0.9890889729687742,1.049503761085882,1.1488256661570844,0.91361299950257,0.9649939699019456,0.8396015987622486,1.0518312904038285,1.0343891498874502,1.177595396445136,0.9883973176632034,0.991698933171724,32,12.232635049764632,1.4871794871794872,0.6666666666666666,0.0,3.3170725101207013,9.883888251797686,27.941192241471544,0.0,0.0,0.1111111111111111,0.1656825965314108,9.089201516537422,0,2,0,0,1,2,0.0869565217391304,0.0635322822822822,0.0317543859649122,0.0195687631777857
Cc1ccc2oc(-c3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3)nc2c1,220.0,220.0,220.0,4.9417460772320325,0,0,3.591304347826087,1.5581871289803044,-0.0404607085357995,-0.2347222222222222,134.11111111111111,95.18985460166658,-7.101570664502235,-3.0009983424332205,0.082324918370076,0.225266751583912,-0.0505040879724037,-0.2288270229936644,-0.0313440298965726,0.1085123137613578,-0.0342654308941246,-0.0281286651958139,0.0984068657877994,-0.232642879806655,0.0272789141150388,1.1166226740339111,1.1538028157432485,0.9043699346174192,0.8609634802013086,1.0146866127975542,0.952254330255827,0.8240943612215507,1.1812031844386053,1.0701229014796003,1.3374758823313155,0.9796246696994428,1.1334171495011602,33,12.17794550629222,1.4817073170731707,0.6646341463414634,0.0,3.390518385527929,9.883888251797686,27.941192241471544,0.0,0.0,0.0999999999999999,0.1571764062302522,8.803412475764977,0,2,0,0,1,2,0.0895061728395062,0.068287037037037,0.0310922787193973,0.0200123685837971
Cc1ccc(-c2nc3cc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)ccc3o2)cc1,220.0,220.0,220.0,4.949851081606758,0,0,3.608333333333333,1.5357727261727916,-0.0993388654192046,-0.1666666666666667,122.0,95.18985460166608,-7.101570664502228,1.476915990631591,-0.0437963880824865,0.0564460156392069,-0.0436431552667187,-0.2090025248701082,0.027431508952304,0.1085123137613578,0.0344208250391425,-0.0281286651958139,0.2101812935491,-0.2326428798066548,0.0405052087036061,1.088160918830829,1.1593379816675071,0.8543816687622362,0.9848196019852736,0.948797871706804,0.9214985145165868,0.8240943612215507,1.089228989372132,1.01867452194119,1.283944122712712,0.9666188133540188,1.019752395662512,33,12.187290881069892,1.4817073170731707,0.6646341463414634,0.0,3.390518385527929,9.883888251797686,27.941192241471544,0.0,0.0,0.0999999999999999,0.1575400295122084,8.937875265329263,0,2,0,0,1,2,0.0895061728395062,0.0666844729344729,0.0305828779599271,0.0202929259135348
Cc1ccc2oc(-c3ccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)cc3)nc2c1,216.0,216.0,216.0,4.894680120328744,0,0,3.603603603603604,1.536855701448063,-0.1893734671393278,0.8336684860672214,85.35047400172365,109.83386361677658,-5.729552576193846,-4.716081383573169,0.1359462092292526,0.2107354384746235,-0.0817311027267326,-0.2265370016681576,-0.0375656811230491,0.0910001245678185,-0.0479546967358506,-0.0379130039986358,0.0457058045180251,-0.1928695748864718,0.0013821811680141,1.280225324913306,0.9704498412294132,1.0268277735562652,0.886250567075439,1.045878550375134,0.8892684887459809,0.8915169524293116,1.1551200463335496,1.1129951804453595,1.1529827177647685,1.006988708883993,1.1237330397209555,33,12.140530540305823,1.4875,0.675,0.0125,3.406613631521238,9.883888251797686,27.941192241471544,0.0,11.49902366656781,0.0999999999999999,0.1611340767515491,8.772520736915032,0,2,0,0,1,2,0.0793650793650793,0.0685998498498498,0.029060606060606,0.0176963302327733
Cc1ccc(-c2nc3cc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)ccc3o2)cc1,216.0,216.0,216.0,4.904877676409191,0,0,3.6206896551724137,1.5145878462821984,-0.248236746685201,0.9040505601838542,73.81442114334962,109.83386361677664,-5.729552576193843,-0.0906046798035256,0.0203384101550967,-0.0081568107747077,-0.0747320567765181,-0.2054976669970748,0.0260567798604031,0.0910001245678185,0.0234720974659903,-0.0379130039986358,0.1608989136434089,-0.1928695748864717,0.0153119203672934,1.2528893774124183,0.9753964730550634,0.9706533437630062,1.0638863850164468,0.9742430332261524,0.8551411994967149,0.8915169524293115,1.059858590230316,1.05956449021592,1.0977506780656876,0.9932950669592788,1.006740262994292,33,12.149875915083497,1.4875,0.675,0.0125,3.406613631521238,9.883888251797686,27.941192241471544,0.0,11.49902366656781,0.0999999999999999,0.1615071015916436,8.908872037552328,0,2,0,0,1,2,0.0793650793650793,0.0669106606606606,0.0285867446393762,0.0182601525458668
Cc1ccc(-c2nc3cc(N4C(=O)c5ccc(Oc6ccc(C(C)(C)c7ccc(Oc8ccc9c(c8)C(=O)N(C)C9=O)cc7)cc6)cc5C4=O)ccc3o2)cc1,103.0,103.0,103.0,4.979393920302136,0,0,3.357894736842105,1.4289780837806263,-0.2503204907934988,-1.1015023355636933,52.46458780457012,190.61707944956552,-7.976094993291111,2.462698532688467,0.0459773601113355,-0.0060824668238615,-0.0925085897666955,-0.2169216420742309,0.0950287509776542,0.1038956355078103,0.0183342743531425,-0.0180287973654502,0.2120516127070645,-0.1643008469267931,-0.0333777683295775,1.151172210745335,0.7685520727906914,1.3015821142521318,1.1867003276585448,0.9393126103343928,0.773627562689051,0.9565178606058256,0.9837033218314826,1.0046022379569344,0.7931168814691876,1.0298574149875963,0.9116148574829966,53,12.228330909182064,1.4553571428571428,0.6517857142857143,0.0178571428571428,3.3495992992971577,9.883888251797686,27.941192241471544,5.41499046939678,22.99804733313562,0.0499999999999999,0.1153581151316454,9.10690161965883,0,2,0,0,1,2,0.0847651775486827,0.0620325854700854,0.0269946452476572,0.0193467091477941
Cc1ccc2oc(-c3ccc(N4C(=O)c5ccc(Oc6ccc(C(C)(C)c7ccc(Oc8ccc9c(c8)C(=O)N(C)C9=O)cc7)cc6)cc5C4=O)cc3)nc2c1,103.0,103.0,103.0,4.9686673608081975,0,0,3.3405405405405406,1.440025019515238,-0.1914572112461177,-1.2839287968690831,55.68299457139251,190.61707944956552,-7.9760949932911105,-2.1897211264787684,0.1227030963071825,0.1658638247813499,-0.0971136349102071,-0.2302806556558667,0.0593490978350158,0.1038956355078103,-0.0158369640351164,-0.0180287973654502,0.1345738578131836,-0.164300846926793,-0.0420031653163727,1.171511604752167,0.7652846626438272,1.3466833767307362,1.0481719172877138,0.9822689797094414,0.792412433582684,0.9565178606058256,1.0329349328391015,1.0311839754295549,0.8290259004474855,1.0383858974015063,0.981059400923076,53,12.225838544860268,1.4553571428571428,0.6517857142857143,0.0178571428571428,3.3495992992971577,9.883888251797686,27.941192241471544,5.41499046939678,22.99804733313562,0.0499999999999999,0.115091726935783,8.996456551100609,0,2,0,0,1,2,0.0847651775486827,0.0632345085470085,0.0272770919067215,0.019057559096698
Cc1cccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n(C)c(=O)c5cc4c3=O)cc2C(F)(F)F)c1,124.0,124.0,124.0,5.028352087824221,0,0,3.2115384615384617,1.3303770115350095,-0.4026957041420526,-7.421599999999998,114.9856,51.86684514736781,-6.227023889961087,-69.98946274145194,-0.1946285421371968,0.1109953260406388,-0.0296645605555881,-0.1745672373944625,0.0411708710138029,0.1534229396017245,-0.011275876885521,-0.0316960939929904,0.0673626660644196,-0.236969588757872,-0.0164270162007433,1.0409472085108498,1.117255181209916,0.71212389894658,0.9306593737414528,0.920857792585541,1.1499153842085776,0.7774236717575157,1.0229673586296866,0.96417960697558,1.114437877571283,0.8956955219572047,1.491883769368083,24,12.2664226261684,1.4214285714285717,0.6642857142857143,0.0714285714285714,3.537389939125684,4.567099647791355,27.232283132542747,13.223970500120664,11.49902366656781,0.1666666666666666,0.1247704215771961,9.470224851576726,0,0,0,0,1,0,0.087431693989071,0.07628367003367,0.0351023391812865,0.0273219172726561
Cc1ccc(Oc2cccc(-n3c(=O)c4cc5c(=O)n(C)c(=O)c5cc4c3=O)c2)c(C(F)(F)F)c1,124.0,124.0,124.0,5.000138371203941,0,0,3.473684210526316,1.4283355458067473,-0.4673020503490167,-3.498000000000001,-19.592,51.86684514736782,-6.227023889961088,28.02591586415747,0.1675769511814981,0.0863533226774146,-0.0296645605555881,-0.1745672373944625,-0.059530734923405,0.1534229396017245,-0.0629963388443484,-0.0316960939929904,-0.1183180719170964,-0.236969588757872,0.0051765853936969,0.9488710295577634,1.341960346354641,0.7957344492817775,0.9477268547715134,0.9763869057062772,0.8798840379040281,0.7774236717575157,1.0018752481424764,0.9678282401912772,1.173653538461773,0.8745239923946532,1.0821946770670134,24,12.282473306679154,1.4214285714285717,0.6642857142857143,0.0714285714285714,3.537389939125684,4.567099647791355,32.79573462423974,13.223970500120664,11.49902366656781,0.1666666666666666,0.1247097432149968,9.403329276381166,0,0,0,0,1,0,0.087431693989071,0.07628367003367,0.0302290448343079,0.0230368044653758
Cc1ccc(Oc2cccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)c2)c(C(F)(F)F)c1,147.0,147.0,147.0,4.956628597612533,0,0,3.549618320610687,1.4774909511113283,-0.4325007688201884,-0.5944328824141509,69.02081165452654,64.30067586365335,-7.362905725671576,26.75325667835976,0.0561032067795789,0.1263669036246531,-0.0299476170290074,-0.1937728937728938,-0.0513077366733682,0.1042738456380847,-0.0780526925484129,-0.0234687868853948,-0.1111886135003251,-0.2221350707358611,0.0147980699287706,0.9641522675901892,1.2173080551132067,0.7565447470659898,0.9581370936206844,1.0216414200551365,0.8111956203484931,0.7863478928156629,1.0808597895203005,1.0014523387459282,1.1670504477002728,0.8761585911576897,1.0177782364485108,38,12.173031919619948,1.3953488372093024,0.6511627906976745,0.0116279069767441,3.44459129979135,4.899909730850478,33.50464373316854,6.176298517443475,11.49902366656781,0.0999999999999999,0.1013866181104076,8.421043596901942,0,2,0,0,0,2,0.0900900900900901,0.0729595336076817,0.0290458937198067,0.0215189255189255
Cc1cccc(Oc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2C(F)(F)F)c1,147.0,147.0,147.0,4.988588727545611,0,0,3.35,1.401561763882743,-0.3678890929332413,-4.582206035379815,209.38397502601453,64.30067586365337,-7.362905725671575,-68.83726548557388,-0.2538024043184206,0.0983827630965523,-0.0299476170290074,-0.1937728937728938,0.030778103904413,0.1042738456380847,-0.0387198106412364,-0.0234687868853948,0.040715290664489,-0.222135070735861,-0.0041505603373921,1.0462077477203635,1.021900313217618,0.6991399764031768,0.9930245746560852,0.975026602410035,1.0272891964246669,0.7863478928156629,1.0976479269546036,0.9994702192147727,1.1159048578487982,0.8948015983550432,1.365223603231399,38,12.1663765205357,1.3953488372093024,0.6511627906976745,0.0116279069767441,3.44459129979135,4.899909730850478,27.941192241471544,6.176298517443475,11.49902366656781,0.0999999999999999,0.101435656254742,8.478793391221693,0,2,0,0,0,2,0.0900900900900901,0.0729595336076817,0.0330716586151368,0.0251477116668263
Cc1ccc(Oc2cccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)c2)c(C(F)(F)F)c1,137.0,137.0,137.0,4.961183648015823,0,0,3.578125,1.4529066545706015,-0.557701469653568,0.6799999999999982,-63.53111111111114,70.18570121102721,-6.583348654536255,18.77265554660051,0.1101520583918911,-0.0090385364612545,-0.0297835144078127,-0.1998950682056664,-0.0477628390467059,0.1060669402085115,-0.0362213683519524,-0.023250351556209,-0.188988234199149,-0.203099884303054,0.0053291107568225,0.9455800789450948,1.0787017136237909,0.9086475114602088,1.0832178869592473,0.9929682070290676,0.8417945601546046,0.7960003443682201,1.042187356261963,1.0126052640795613,1.0804893675267586,0.8847128937798387,0.9987408241809332,37,12.21689891710362,1.396341463414634,0.6524390243902439,0.0121951219512195,3.373792759233756,4.899909730850478,33.50464373316854,6.176298517443475,11.49902366656781,0.1111111111111111,0.1063918948384321,8.663153276859772,0,2,0,0,0,2,0.0876369327073552,0.0702561327561327,0.0299786324786324,0.020922642280956
Cc1cccc(Oc2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2C(F)(F)F)c1,137.0,137.0,137.0,4.992263589517254,0,0,3.372262773722628,1.376929811190051,-0.4930888899148832,-3.3675000000000006,82.05888888888893,70.18570121102721,-6.583348654536255,-76.97211273448166,-0.2252598431414555,-0.0567088597792031,-0.0297835144078127,-0.1998950682056664,0.0351257294269516,0.1060669402085115,0.0020768582781286,-0.023250351556209,-0.0336948132429184,-0.203099884303054,-0.0138247477296235,1.034384526188438,0.8723611446478251,0.8394720125174099,1.139403042712636,0.9447268366470888,1.0664746746731415,0.7960003443682201,1.0588623539621544,1.011075724865209,1.0274699024820453,0.9035475212915108,1.3485905482864866,37,12.209112903429183,1.396341463414634,0.6524390243902439,0.0121951219512195,3.373792759233756,4.899909730850478,27.941192241471544,6.176298517443475,11.49902366656781,0.1111111111111111,0.1064433407548968,8.708763512891341,0,2,0,0,0,2,0.0876369327073552,0.0702561327561327,0.0342521367521367,0.0248214708769079
Cc1ccc2oc3ccc(N4C(=O)c5ccc(Oc6ccc(C(C)(C)c7ccc(Oc8ccc9c(c8)C(=O)N(C)C9=O)cc7)cc6)cc5C4=O)cc3c(=O)c2c1,131.0,131.0,131.0,5.046828307004143,0,0,3.398936170212766,1.4353149982463775,-0.395467284737722,-1.3305785123966944,131.51859504132233,174.96443553719112,-7.615713128381021,-3.451938585396206,-0.0901789909986718,0.0414468473140686,-0.0819102709504614,-0.2127670841166035,0.0773636942224736,0.1193193148569711,-0.0380334032001287,-0.018612106329155,0.0860571107600196,-0.1547044726431791,-0.0423628110161024,1.1354060927476604,0.6324454264635885,1.173735825634982,1.1349852008148849,0.9860106236834876,0.7671919232407244,0.9373073431401424,0.9950040570633328,0.9982017722966218,0.7430014336752142,1.030646164018418,0.9308484410920468,51,12.2266446132972,1.4508928571428572,0.6473214285714286,0.0267857142857142,3.2999357175967745,4.899909730850478,38.71364067040113,5.41499046939678,22.99804733313562,0.0499999999999999,0.0779587957263143,9.37102557043515,1,2,0,0,1,2,0.0861678004535147,0.0622451580020387,0.025484496124031,0.0219803476946334
Cc1ccc(Oc2cccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)c2)c(C(F)(F)F)c1,129.0,129.0,129.0,5.022794730178264,0,0,3.5407407407407407,1.511741250115437,-0.3827983540274525,-1.6734693877551026,3.925170068027185,339.10183738977054,-8.987605710115226,27.680763452976468,0.0729215599719981,0.1084480634891556,0.0146030144756999,-0.1889960106382978,-0.0430851063829787,0.1131463062329641,-0.0683735078761001,0.0027800646905224,-0.0464993640371804,-0.2248806331335043,0.0176669515076659,0.9575131424437844,1.2389700865288258,0.7573412090628322,0.9526611426474036,0.9978050499871824,0.8560081393688416,1.056059476474486,1.0350157674641802,0.972805316048307,1.167145447114968,0.8660391668542833,1.016673740625832,38,12.188338042068928,1.4147727272727273,0.6534090909090909,0.0113636363636363,3.6205165079735857,13.317706715179416,43.29561068420409,16.013551653860976,11.49902366656781,0.0999999999999999,0.0990635202402038,8.466797520360087,0,2,0,0,0,2,0.0981240981240981,0.0754084967320261,0.0323934550989345,0.0235648813516016
Cc1cccc(Oc2ccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2C(F)(F)F)c1,129.0,129.0,129.0,5.027572759060908,0,0,3.3472222222222223,1.4357805632887777,-0.3181900323548479,-5.632653061224489,129.65986394557822,339.1018373897706,-8.987605710115222,-67.95696166814112,-0.2239504200146563,0.0992295493098753,0.0146030144756999,-0.1889960106382978,0.0308694057226705,0.1131463062329641,-0.0307275418541997,0.0027800646905224,0.0983485563504047,-0.2248806331335042,-0.0001839868566402,1.0355791437591635,1.0519624831845598,0.6989702129911,0.9689692342110436,0.9560849782107148,1.0521783181357645,1.056059476474486,1.047660588194968,0.9705945510315496,1.120252676534066,0.8836067569905849,1.3505338334489314,38,12.18168264298468,1.4147727272727273,0.6534090909090909,0.0113636363636363,3.6205165079735857,13.317706715179416,37.7321591925071,16.013551653860976,11.49902366656781,0.0999999999999999,0.0991114420592988,8.522034577968554,0,2,0,0,0,2,0.0981240981240981,0.0754084967320261,0.0361986301369863,0.0267514798127042
Cc1ccc(Oc2cccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)c2)c(C(F)(F)F)c1,132.0,132.0,132.0,4.948441944118273,0,0,3.559055118110236,1.4563053356187716,-0.5813913939335567,0.4858908895458214,22.35931201289975,76.3825816555339,-6.167706208989863,24.87457409909392,0.1000858962638372,0.0611869170447816,-0.057539827768372,-0.1910121166761065,-0.0588912101436535,0.0856866105851184,-0.0919573419150055,-0.0339649220649198,-0.1342903587636154,-0.1913077755778457,-0.0021343898291762,1.116055459426058,1.058265691768333,0.8628811706502119,1.0288863354256526,1.0530261348005503,0.7579142360867077,0.846469804618117,1.056496147117349,1.0350418553096248,1.072376991591279,0.9045351419367904,1.0201846453989825,38,12.135616953633551,1.3988095238095235,0.6607142857142857,0.0238095238095238,3.431129219888152,4.899909730850478,33.50464373316854,6.176298517443475,22.99804733313562,0.0999999999999999,0.1038273944785338,8.373095456814076,0,2,0,0,0,2,0.0802469135802469,0.0735028860028859,0.0272008547008547,0.0197486452208001
Cc1cccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2C(F)(F)F)c1,132.0,132.0,132.0,4.982065596484276,0,0,3.3529411764705883,1.3795449262616468,-0.516795987696908,-3.5313087879602256,164.09459822628327,76.3825816555339,-6.167706208989862,-71.3183235389775,-0.1934124964902242,0.0649928102269995,-0.057539827768372,-0.1910121166761065,0.029115946675492,0.0856866105851184,-0.0512688593988388,-0.0339649220649198,0.0217400085155323,-0.1913077755778457,-0.0220014021404997,1.1949148861352743,0.8724059693148194,0.784296032979069,1.029742302230639,1.0026822558459425,0.9882316979978604,0.846469804618117,1.073807409286983,1.033541539179863,1.019726255600535,0.9240764655216988,1.3756124732931727,38,12.128961554549305,1.3988095238095235,0.6607142857142857,0.0238095238095238,3.431129219888152,4.899909730850478,27.941192241471544,6.176298517443475,22.99804733313562,0.0999999999999999,0.1038776040219583,8.433597565011866,0,2,0,0,0,2,0.0802469135802469,0.0735028860028859,0.0314743589743589,0.0238758067329495
Cc1ccc(Oc2cccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)c2)c(C(F)(F)F)c1,131.0,131.0,131.0,5.26479416887904,0,0,3.497076023391813,1.3448797344770995,-1.0490563768602954,-25.13421550094517,339.2583490863264,36.90155509107029,-8.828019014337498,-5.623416371834136,-0.2338484171772513,0.2357927204091858,0.0363212100825628,-0.2823401340574393,0.0882026817064907,0.1212495077845951,-0.0368375115849336,-0.0193657150146684,-0.2731203122027134,-0.2163463356536136,0.0442555586478062,0.8195615182867144,0.9533037618481828,0.9906802116573736,0.8617810707951014,0.9940919923262284,0.9185547502588456,0.6896694223205952,1.2990370246495409,0.9808679867809068,1.4138784831115474,0.9693007715874574,0.9790617705279216,46,12.287148746906418,1.265,0.655,0.01,3.554168910561123,4.899909730850478,33.50464373316854,11.591288986840254,11.49902366656781,0.0999999999999999,0.0872293561696376,8.534716875854448,0,2,0,0,0,2,0.1023720349563046,0.0925701186623516,0.0301059564719358,0.030015992361857
Cc1cccc(Oc2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2C(F)(F)F)c1,131.0,131.0,131.0,5.265276595300843,0,0,3.344444444444445,1.292454260797689,-0.9844422009134818,-28.93761814744801,455.57781978575935,36.90155509107031,-8.828019014337498,-110.90680608961134,-0.4410533560334289,0.1993827267339969,0.0363212100825628,-0.2823401340574393,0.1377916646703308,0.1212495077845951,-0.006158680919319,-0.0193657150146684,-0.187905437964887,-0.2163463356536136,0.0351001647605467,0.8752861289691729,0.8327929419930177,0.9376139100191004,0.9006218400377066,0.9629455069269732,1.0612498285582292,0.6896694223205952,1.3102840984560302,0.9780840650800448,1.3895829221413265,0.9783234786067856,1.1258533356442015,46,12.28049334782217,1.265,0.655,0.01,3.554168910561123,4.899909730850478,27.941192241471544,11.591288986840254,11.49902366656781,0.0999999999999999,0.0872715273704412,8.58641895244898,0,2,0,0,0,2,0.1023720349563046,0.0925701186623516,0.0329696449026345,0.0320621449900091
Cc1ccc(Oc2cccc(Oc3cccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc8c(c7)C(=O)N(C)C8=O)cc6C5=O)cc4C(F)(F)F)c3)c2)c(C(F)(F)F)c1,87.3,87.3,87.3,4.9840752352845765,0,0,3.354066985645933,1.3537056575943782,-1.058433695084013,1.1622498647917778,126.22714981070848,99.01243060724136,-7.436262742736398,-4.707206197360476,-0.1057382906898167,0.1650049783760264,-0.0725791507835662,-0.1581930808789153,-0.0471248246844319,0.0207143333930254,-0.0782188166920384,-0.036333541334811,-0.1266286777536287,-0.1595416178703715,0.0024923278387277,1.086690330913595,0.8753605402465605,1.016612343942349,0.9792951882736736,1.0343994189541172,0.8886266506126119,0.8739097506955631,1.012796107099812,1.0731022121009584,0.9650428011657606,0.8921475804406422,1.1487439821037313,53,12.237506415197013,1.3916666666666666,0.6583333333333333,0.0333333333333333,3.325665204628705,4.899909730850478,33.50464373316854,12.35259703488695,45.99609466627124,0.0999999999999999,0.072717960497203,8.76760651938373,0,2,0,0,0,2,0.0740740740740741,0.0680298353909465,0.0281666666666666,0.0205756860567356
Cc1ccc(Oc2cccc(Oc3cccc(Oc4ccc(N5C(=O)c6ccc(C(=O)c7ccc8c(c7)C(=O)N(C)C8=O)cc6C5=O)cc4C(F)(F)F)c3)c2)c(C(F)(F)F)c1,96.5,96.5,96.5,4.990571276092179,0,0,3.352112676056338,1.3686620629541082,-0.909526800320531,0.1212841854934581,171.3559254855331,87.86161620044092,-8.568471113608997,-2.252456498993469,-0.1389137987224835,0.1889656794276703,-0.0527260593678465,-0.1616641611235815,-0.0426073467174721,0.0346246457439091,-0.0696572907887962,-0.0287043808307208,-0.1150542286865215,-0.1802497573592504,0.0133900510515603,0.9824778479339172,0.9696460083165788,0.9792698819609776,0.9574771637896056,1.0130092854034936,0.917769096177524,0.8314467054656435,1.030597958375003,1.0504608636529893,1.0225783126480386,0.8710238790993593,1.1442487818623106,53,12.274921381183407,1.389344262295082,0.6516393442622951,0.0245901639344262,3.385062584451418,4.899909730850478,33.50464373316854,12.35259703488695,34.49707099970343,0.0999999999999999,0.0715074010413915,8.800175173226519,0,2,0,0,0,2,0.0811965811965812,0.0678323412698412,0.0293536324786324,0.021634397348683
Cc1ccc(Oc2cccc(Oc3cccc(Oc4ccc(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)N(C)C8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4C(F)(F)F)c3)c2)c(C(F)(F)F)c1,104.2,104.2,104.2,5.2652776989342485,0,0,3.347826086956522,1.2962377051748024,-1.526079908300791,-24.19601629696696,432.39384336803977,59.12588734625504,-10.271138967458397,-40.15602153503457,-0.2897692781142406,0.2376797605065907,0.0021027395586764,-0.2390589975273266,0.0660483034523633,0.0494760672582809,-0.0399461657609711,-0.0258506775579098,-0.2222214714232097,-0.1860905355031267,0.0379454319144427,0.8697073153873784,0.8392078176215345,1.0687721274361328,0.8946612992808153,1.0011091876331175,0.9697335787638058,0.7543842059553949,1.2111874413823889,1.0336996465408657,1.269619056271961,0.9529655888648664,1.0387414029883977,61,12.389038208469875,1.2941176470588236,0.6544117647058824,0.0220588235294117,3.455857449662717,4.899909730850478,33.50464373316854,17.76758750428373,34.49707099970343,0.0999999999999999,0.0641734500753918,8.87935493032771,0,2,0,0,0,2,0.0915032679738562,0.0837479270315091,0.03006734006734,0.0276325853724574
