smile,value_min,value_max,value_mean,wavelength,nSpiro,ATSC5c,ATSC8dv,ATSC6d,ATSC8d,ATSC6Z,ATSC3v,ATSC6se,ATSC8p,ATSC6i,AATSC7c,AATSC3dv,MATS7d,MATS4s,MATS2v,MATS7are,MATS3p,MATS1i,MATS4i,GATS2c,GATS3c,GATS4c,GATS3d,GATS5d,GATS6d,GATS3Z,GATS3v,GATS4v,GATS1se,GATS6se,GATS8se,GATS4are,GATS3p,GATS4p,GATS3i,GATS7i,GATS8i,BCUTdv-1l,BCUTs-1l,NdssC,NaaO,SsssCH,SdsssP,MAXdO,ETA_shape_y,AETA_beta,AETA_eta,CIC3,CIC5,PEOE_VSA6,PEOE_VSA9,SMR_VSA3,SlogP_VSA4,n6aHRing,nARing,n6ARing,n5AHRing,n6AHRing,nFaHRing,n10FARing,nG12FAHRing,JGI7,JGI8,JGI10
Cc1ccc2oc(-c3cccc(-n4c(=O)c5cc6c(=O)n(C)c(=O)c6cc5c4=O)c3)nc2c1,10.0,10.0,10.0,550.0,0,-0.2527999182407082,-37.89930555555557,-12.13671875,0.9105902777777772,3.994791666666682,-707.9649055737294,1.8219451197916667,-1.3842627555271931,5.768724694248725,0.0064243629786626,-0.1448688271604939,-0.0682762559325705,-0.0027329673253199,0.1588815510840817,0.3924494224809407,-0.2508906027625373,-0.1828016448326897,0.0159605222833206,0.8128976222649854,1.1101214633802654,1.1353999081117914,1.127355796687607,1.0254664972785232,1.0875260219966474,0.8192660550458717,1.0175212954705075,0.9425893942721852,0.636272008959896,0.933383184718454,1.112751986977401,1.3809616629867478,1.1769323966819265,0.9179294904489568,1.2435574194063277,1.0466636399834903,1.0595528742975997,0.9953883652020648,1.3692486650969844,0,1,0.0,0.0,13.15953826968753,0.5075921908893709,1.5303030303030305,0.7215629149845008,0.4481203125901443,0.3647869792568121,12.13273413692322,27.232283132542747,14.11817781652992,6.923737199690624,0,0,0,0,0,2,0,0,0.0137471655328798,0.0103853853853853,0.0078020610141822
Cc1cccc(-c2nc3cc(-n4c(=O)c5cc6c(=O)n(C)c(=O)c6cc5c4=O)ccc3o2)c1,5.0,5.0,5.0,500.0,0,-0.4936000293345564,-54.40972222222221,-5.063368055555556,0.8454861111111103,48.996527777777786,-707.96490557373,2.4176661631944443,-0.2559244942440293,35.457233879614904,0.0042743123336317,-0.1448688271604939,-0.1430203149220853,-0.0027329673253199,0.1588815510840816,0.3735860469514634,-0.2508906027625373,-0.1828016448326898,0.0731090951612263,0.8092169636782596,1.126409218181082,1.0896526819152734,1.127355796687607,0.9728784717770604,0.973158195316962,0.8192660550458717,1.0175212954705075,0.9379885911546096,0.6362720089598962,0.8996794544173099,1.135150726622146,1.3633438563144378,1.1769323966819265,0.9058843590209248,1.2435574194063277,1.1396330567537922,1.01445603676126,0.9953883691698784,1.369248665096981,0,1,0.0,0.0,13.128842040578604,0.5075921908893709,1.5303030303030305,0.719584501716176,0.4481203125901443,0.3647869792568121,17.696185628620217,27.232283132542747,14.11817781652992,6.923737199690624,0,0,0,0,0,2,0,0,0.0139562074829931,0.0118732678256487,0.0076456824133591
Cc1cccc(-c2nc3cc(-n4c(=O)c5cc6c(=O)n(C)c(=O)c6cc5c4=O)ccc3o2)c1,10.0,10.0,10.0,550.0,0,-0.4936000293345564,-54.40972222222221,-5.063368055555556,0.8454861111111103,48.996527777777786,-707.96490557373,2.4176661631944443,-0.2559244942440293,35.457233879614904,0.0042743123336317,-0.1448688271604939,-0.1430203149220853,-0.0027329673253199,0.1588815510840816,0.3735860469514634,-0.2508906027625373,-0.1828016448326898,0.0731090951612263,0.8092169636782596,1.126409218181082,1.0896526819152734,1.127355796687607,0.9728784717770604,0.973158195316962,0.8192660550458717,1.0175212954705075,0.9379885911546096,0.6362720089598962,0.8996794544173099,1.135150726622146,1.3633438563144378,1.1769323966819265,0.9058843590209248,1.2435574194063277,1.1396330567537922,1.01445603676126,0.9953883691698784,1.369248665096981,0,1,0.0,0.0,13.128842040578604,0.5075921908893709,1.5303030303030305,0.719584501716176,0.4481203125901443,0.3647869792568121,17.696185628620217,27.232283132542747,14.11817781652992,6.923737199690624,0,0,0,0,0,2,0,0,0.0139562074829931,0.0118732678256487,0.0076456824133591
Cc1cccc(-c2nc3cc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)ccc3o2)c1,5.0,5.0,5.0,450.0,0,-0.068625166211722,-0.1581450653983358,0.7743757431629008,4.859690844233056,-8.663495838287764,-793.8578706320358,-0.5555429999999997,-1.8156030481317265,8.222637828363982,0.002586610942865,-0.1627135615495338,-0.0586265359271494,0.0315660920125299,0.1106849238152833,0.0747363358594715,-0.2131093573395068,-0.1384727498231843,0.0403619289803312,0.8304830122059284,1.1401438233627346,1.0809182464521676,1.174233128834356,0.9538403005659392,0.9069280263354782,0.8396015987622486,1.015706150410849,0.9954997483046084,0.6207049877114227,0.9923534439789784,1.161483958937393,1.2991125996722,1.1416758599631425,0.9630120400143364,1.1950777754660618,1.074622414270072,1.096051398920973,0.9953899696396056,1.4185978256483869,4,1,0.0,0.0,13.472456283745515,0.4791288566243194,1.4871794871794872,0.7645830301994169,0.5432719828332244,0.1984443966263285,29.82891976554344,27.941192241471544,9.883888251797686,6.923737199690624,0,2,0,2,0,1,0,0,0.0137629125724363,0.011149560132695,0.007796328760516
Cc1cccc(-c2nc3cc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)ccc3o2)c1,12.0,12.0,12.0,500.0,0,-0.068625166211722,-0.1581450653983358,0.7743757431629008,4.859690844233056,-8.663495838287764,-793.8578706320358,-0.5555429999999997,-1.8156030481317265,8.222637828363982,0.002586610942865,-0.1627135615495338,-0.0586265359271494,0.0315660920125299,0.1106849238152833,0.0747363358594715,-0.2131093573395068,-0.1384727498231843,0.0403619289803312,0.8304830122059284,1.1401438233627346,1.0809182464521676,1.174233128834356,0.9538403005659392,0.9069280263354782,0.8396015987622486,1.015706150410849,0.9954997483046084,0.6207049877114227,0.9923534439789784,1.161483958937393,1.2991125996722,1.1416758599631425,0.9630120400143364,1.1950777754660618,1.074622414270072,1.096051398920973,0.9953899696396056,1.4185978256483869,4,1,0.0,0.0,13.472456283745515,0.4791288566243194,1.4871794871794872,0.7645830301994169,0.5432719828332244,0.1984443966263285,29.82891976554344,27.941192241471544,9.883888251797686,6.923737199690624,0,2,0,2,0,1,0,0,0.0137629125724363,0.011149560132695,0.007796328760516
Cc1cccc(-c2nc3cc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)ccc3o2)c1,21.0,21.0,21.0,550.0,0,-0.068625166211722,-0.1581450653983358,0.7743757431629008,4.859690844233056,-8.663495838287764,-793.8578706320358,-0.5555429999999997,-1.8156030481317265,8.222637828363982,0.002586610942865,-0.1627135615495338,-0.0586265359271494,0.0315660920125299,0.1106849238152833,0.0747363358594715,-0.2131093573395068,-0.1384727498231843,0.0403619289803312,0.8304830122059284,1.1401438233627346,1.0809182464521676,1.174233128834356,0.9538403005659392,0.9069280263354782,0.8396015987622486,1.015706150410849,0.9954997483046084,0.6207049877114227,0.9923534439789784,1.161483958937393,1.2991125996722,1.1416758599631425,0.9630120400143364,1.1950777754660618,1.074622414270072,1.096051398920973,0.9953899696396056,1.4185978256483869,4,1,0.0,0.0,13.472456283745515,0.4791288566243194,1.4871794871794872,0.7645830301994169,0.5432719828332244,0.1984443966263285,29.82891976554344,27.941192241471544,9.883888251797686,6.923737199690624,0,2,0,2,0,1,0,0,0.0137629125724363,0.011149560132695,0.007796328760516
Cc1ccc2oc(-c3cccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)c3)nc2c1,5.0,5.0,5.0,450.0,0,0.1730043479453794,18.86920332936979,-6.153983353151011,4.947086801426873,-52.041617122473255,-793.8578706320357,-1.1759079999999993,-2.961307420393397,-22.318286336023945,0.0044058441015709,-0.1627135615495338,-0.0048670756646216,0.0315660920125299,0.1106849238152833,0.1038491317033682,-0.2131093573395068,-0.1384727498231843,-0.0070248045318398,0.8341264045866745,1.124536263149187,1.1248023274837522,1.174233128834356,0.9957673467446616,0.9974856683093636,0.8396015987622486,1.0157061504108489,0.999100544946219,0.6207049877114228,1.0217735740006448,1.150678086499469,1.3154330087492891,1.1416758599631425,0.9726432528625466,1.1950777754660615,1.0078170750910556,1.1275678536576044,0.9953899656457924,1.418597851382866,4,1,0.0,0.0,13.503152512854443,0.4791288566243195,1.4871794871794872,0.7665598203345139,0.605507163426962,0.1984443966263285,24.26546827384644,27.941192241471544,9.883888251797686,6.923737199690624,0,2,0,2,0,1,0,0,0.013613034499514,0.0102043844603368,0.0079818385878991
Cc1ccc2oc(-c3cccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)c3)nc2c1,12.0,12.0,12.0,500.0,0,0.1730043479453794,18.86920332936979,-6.153983353151011,4.947086801426873,-52.041617122473255,-793.8578706320357,-1.1759079999999993,-2.961307420393397,-22.318286336023945,0.0044058441015709,-0.1627135615495338,-0.0048670756646216,0.0315660920125299,0.1106849238152833,0.1038491317033682,-0.2131093573395068,-0.1384727498231843,-0.0070248045318398,0.8341264045866745,1.124536263149187,1.1248023274837522,1.174233128834356,0.9957673467446616,0.9974856683093636,0.8396015987622486,1.0157061504108489,0.999100544946219,0.6207049877114228,1.0217735740006448,1.150678086499469,1.3154330087492891,1.1416758599631425,0.9726432528625466,1.1950777754660615,1.0078170750910556,1.1275678536576044,0.9953899656457924,1.418597851382866,4,1,0.0,0.0,13.503152512854443,0.4791288566243195,1.4871794871794872,0.7665598203345139,0.605507163426962,0.1984443966263285,24.26546827384644,27.941192241471544,9.883888251797686,6.923737199690624,0,2,0,2,0,1,0,0,0.013613034499514,0.0102043844603368,0.0079818385878991
Cc1ccc2oc(-c3cccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)c3)nc2c1,21.0,21.0,21.0,550.0,0,0.1730043479453794,18.86920332936979,-6.153983353151011,4.947086801426873,-52.041617122473255,-793.8578706320357,-1.1759079999999993,-2.961307420393397,-22.318286336023945,0.0044058441015709,-0.1627135615495338,-0.0048670756646216,0.0315660920125299,0.1106849238152833,0.1038491317033682,-0.2131093573395068,-0.1384727498231843,-0.0070248045318398,0.8341264045866745,1.124536263149187,1.1248023274837522,1.174233128834356,0.9957673467446616,0.9974856683093636,0.8396015987622486,1.0157061504108489,0.999100544946219,0.6207049877114228,1.0217735740006448,1.150678086499469,1.3154330087492891,1.1416758599631425,0.9726432528625466,1.1950777754660615,1.0078170750910556,1.1275678536576044,0.9953899656457924,1.418597851382866,4,1,0.0,0.0,13.503152512854443,0.4791288566243195,1.4871794871794872,0.7665598203345139,0.605507163426962,0.1984443966263285,24.26546827384644,27.941192241471544,9.883888251797686,6.923737199690624,0,2,0,2,0,1,0,0,0.013613034499514,0.0102043844603368,0.0079818385878991
Cc1ccc2oc(-c3cccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)c3)nc2c1,10.0,10.0,10.0,450.0,0,0.4666146944916567,-17.743177247917274,0.0790002872737707,-1.084458488939961,-45.69577707555301,-707.2251101070497,0.4560647894283263,-2.0899123101760275,-11.178326144057724,0.0039388553470296,-0.2910515300028296,-0.0068091545299791,0.0151597110887405,0.0910001245678185,0.1735300518228208,-0.1928695748864717,-0.1650067590345154,-0.0085664174637341,0.8459423573806903,1.241128768444428,1.292694599643286,1.1530625196431596,0.9728452670378795,0.8940112540192929,0.8915169524293116,0.9982684061193042,0.9654679149731578,0.6717681559316885,0.8379825865940845,1.1092232517157898,1.3840264969635965,1.1297686686256028,0.9571704428214236,1.1972160862617445,1.022657577226037,1.0984347807804966,0.9953899441433502,1.4260206955198031,4,1,0.0,0.0,13.429797622561422,0.4705882352941177,1.4875,0.7615815556515104,0.5596533899771847,0.1950809322767286,12.13273413692322,27.941192241471544,9.883888251797686,6.923737199690624,0,2,0,2,0,1,0,0,0.0146050979915775,0.0101722959416962,0.0074136594832919
Cc1ccc2oc(-c3cccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)c3)nc2c1,19.0,19.0,19.0,500.0,0,0.4666146944916567,-17.743177247917274,0.0790002872737707,-1.084458488939961,-45.69577707555301,-707.2251101070497,0.4560647894283263,-2.0899123101760275,-11.178326144057724,0.0039388553470296,-0.2910515300028296,-0.0068091545299791,0.0151597110887405,0.0910001245678185,0.1735300518228208,-0.1928695748864717,-0.1650067590345154,-0.0085664174637341,0.8459423573806903,1.241128768444428,1.292694599643286,1.1530625196431596,0.9728452670378795,0.8940112540192929,0.8915169524293116,0.9982684061193042,0.9654679149731578,0.6717681559316885,0.8379825865940845,1.1092232517157898,1.3840264969635965,1.1297686686256028,0.9571704428214236,1.1972160862617445,1.022657577226037,1.0984347807804966,0.9953899441433502,1.4260206955198031,4,1,0.0,0.0,13.429797622561422,0.4705882352941177,1.4875,0.7615815556515104,0.5596533899771847,0.1950809322767286,12.13273413692322,27.941192241471544,9.883888251797686,6.923737199690624,0,2,0,2,0,1,0,0,0.0146050979915775,0.0101722959416962,0.0074136594832919
Cc1ccc2oc(-c3cccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)c3)nc2c1,31.0,31.0,31.0,550.0,0,0.4666146944916567,-17.743177247917274,0.0790002872737707,-1.084458488939961,-45.69577707555301,-707.2251101070497,0.4560647894283263,-2.0899123101760275,-11.178326144057724,0.0039388553470296,-0.2910515300028296,-0.0068091545299791,0.0151597110887405,0.0910001245678185,0.1735300518228208,-0.1928695748864717,-0.1650067590345154,-0.0085664174637341,0.8459423573806903,1.241128768444428,1.292694599643286,1.1530625196431596,0.9728452670378795,0.8940112540192929,0.8915169524293116,0.9982684061193042,0.9654679149731578,0.6717681559316885,0.8379825865940845,1.1092232517157898,1.3840264969635965,1.1297686686256028,0.9571704428214236,1.1972160862617445,1.022657577226037,1.0984347807804966,0.9953899441433502,1.4260206955198031,4,1,0.0,0.0,13.429797622561422,0.4705882352941177,1.4875,0.7615815556515104,0.5596533899771847,0.1950809322767286,12.13273413692322,27.941192241471544,9.883888251797686,6.923737199690624,0,2,0,2,0,1,0,0,0.0146050979915775,0.0101722959416962,0.0074136594832919
Cc1cccc(-c2nc3cc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)ccc3o2)c1,10.0,10.0,10.0,450.0,0,0.2264241377463935,-36.50330364837691,7.025280091927607,-1.1689169778799204,-1.552140189600692,-707.2251101070497,1.0610404722780815,-0.96365402083948,18.94620325426972,0.0021401573077267,-0.2910515300028296,-0.0620772812950438,0.0151597110887406,0.0910001245678185,0.1516472079081396,-0.1928695748864718,-0.1650067590345143,0.0401727895219439,0.8428942033460011,1.2541613785736287,1.2544995258195202,1.1530625196431596,0.9281167490131494,0.8013705455608409,0.8915169524293116,0.998268406119304,0.9617022201842148,0.6717681559316885,0.8119625668612555,1.1234939894844254,1.3688385789012574,1.1297686686256028,0.9472402460033766,1.197216086261744,1.0904656146584395,1.065765365053733,0.9953899481371056,1.426020675861722,4,1,0.0,0.0,13.399101393452494,0.4705882352941177,1.4875,0.7596647404963797,0.5129603814659403,0.1950809322767286,17.696185628620217,27.941192241471544,9.883888251797686,6.923737199690624,0,2,0,2,0,1,0,0,0.0147917191567985,0.0110770975056689,0.0078391913981855
Cc1cccc(-c2nc3cc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)ccc3o2)c1,19.0,19.0,19.0,500.0,0,0.2264241377463935,-36.50330364837691,7.025280091927607,-1.1689169778799204,-1.552140189600692,-707.2251101070497,1.0610404722780815,-0.96365402083948,18.94620325426972,0.0021401573077267,-0.2910515300028296,-0.0620772812950438,0.0151597110887406,0.0910001245678185,0.1516472079081396,-0.1928695748864718,-0.1650067590345143,0.0401727895219439,0.8428942033460011,1.2541613785736287,1.2544995258195202,1.1530625196431596,0.9281167490131494,0.8013705455608409,0.8915169524293116,0.998268406119304,0.9617022201842148,0.6717681559316885,0.8119625668612555,1.1234939894844254,1.3688385789012574,1.1297686686256028,0.9472402460033766,1.197216086261744,1.0904656146584395,1.065765365053733,0.9953899481371056,1.426020675861722,4,1,0.0,0.0,13.399101393452494,0.4705882352941177,1.4875,0.7596647404963797,0.5129603814659403,0.1950809322767286,17.696185628620217,27.941192241471544,9.883888251797686,6.923737199690624,0,2,0,2,0,1,0,0,0.0147917191567985,0.0110770975056689,0.0078391913981855
Cc1cccc(-c2nc3cc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(C)C7=O)cc5C4=O)ccc3o2)c1,31.0,31.0,31.0,550.0,0,0.2264241377463935,-36.50330364837691,7.025280091927607,-1.1689169778799204,-1.552140189600692,-707.2251101070497,1.0610404722780815,-0.96365402083948,18.94620325426972,0.0021401573077267,-0.2910515300028296,-0.0620772812950438,0.0151597110887406,0.0910001245678185,0.1516472079081396,-0.1928695748864718,-0.1650067590345143,0.0401727895219439,0.8428942033460011,1.2541613785736287,1.2544995258195202,1.1530625196431596,0.9281167490131494,0.8013705455608409,0.8915169524293116,0.998268406119304,0.9617022201842148,0.6717681559316885,0.8119625668612555,1.1234939894844254,1.3688385789012574,1.1297686686256028,0.9472402460033766,1.197216086261744,1.0904656146584395,1.065765365053733,0.9953899481371056,1.426020675861722,4,1,0.0,0.0,13.399101393452494,0.4705882352941177,1.4875,0.7596647404963797,0.5129603814659403,0.1950809322767286,17.696185628620217,27.941192241471544,9.883888251797686,6.923737199690624,0,2,0,2,0,1,0,0,0.0147917191567985,0.0110770975056689,0.0078391913981855
Cc1ccc2oc(-c3cccc(N4C(=O)c5ccc(Oc6ccc(Oc7ccc8c(c7)C(=O)N(C)C8=O)cc6)cc5C4=O)c3)nc2c1,31.0,31.0,31.0,450.0,0,0.7436324769319747,-53.320000000000014,1.3367346938775508,-6.887142857142857,-49.00000000000001,-712.932186879482,0.7474472000000043,-1.6413367561864438,-20.02730941588943,0.0037395786749789,-0.4134177215189873,-0.0129566712128671,0.0083478254796376,0.0453058785899759,0.1815365347064645,-0.1543433592133583,-0.1526883423032488,0.0158749981218527,0.8699147273939188,1.3127816270404542,1.347762979774046,1.1455620608456711,0.9647292858699252,0.8653329352045388,0.9413274398410164,0.9856636174653194,0.9593708101994428,0.6981326895833876,0.7568026332994539,1.2662134557216411,1.4109809718585151,1.098137969962531,0.9397441373518118,1.1643896194880845,1.0330079882555945,1.078772970250999,0.9953896632183864,1.4261920783371775,4,1,0.0,0.0,13.535155763375888,0.4447806354009078,1.5,0.7813095478789496,0.7124900425846752,0.3358539286332416,12.13273413692322,27.941192241471544,9.883888251797686,6.923737199690624,0,2,0,2,0,1,0,0,0.0147730245944531,0.0104527324669413,0.0059041856011552
Cc1ccc2oc(-c3cccc(N4C(=O)c5ccc(Oc6ccc(Oc7ccc8c(c7)C(=O)N(C)C8=O)cc6)cc5C4=O)c3)nc2c1,50.0,50.0,50.0,500.0,0,0.7436324769319747,-53.320000000000014,1.3367346938775508,-6.887142857142857,-49.00000000000001,-712.932186879482,0.7474472000000043,-1.6413367561864438,-20.02730941588943,0.0037395786749789,-0.4134177215189873,-0.0129566712128671,0.0083478254796376,0.0453058785899759,0.1815365347064645,-0.1543433592133583,-0.1526883423032488,0.0158749981218527,0.8699147273939188,1.3127816270404542,1.347762979774046,1.1455620608456711,0.9647292858699252,0.8653329352045388,0.9413274398410164,0.9856636174653194,0.9593708101994428,0.6981326895833876,0.7568026332994539,1.2662134557216411,1.4109809718585151,1.098137969962531,0.9397441373518118,1.1643896194880845,1.0330079882555945,1.078772970250999,0.9953896632183864,1.4261920783371775,4,1,0.0,0.0,13.535155763375888,0.4447806354009078,1.5,0.7813095478789496,0.7124900425846752,0.3358539286332416,12.13273413692322,27.941192241471544,9.883888251797686,6.923737199690624,0,2,0,2,0,1,0,0,0.0147730245944531,0.0104527324669413,0.0059041856011552
Cc1ccc2oc(-c3cccc(N4C(=O)c5ccc(Oc6ccc(Oc7ccc8c(c7)C(=O)N(C)C8=O)cc6)cc5C4=O)c3)nc2c1,64.0,64.0,64.0,550.0,0,0.7436324769319747,-53.320000000000014,1.3367346938775508,-6.887142857142857,-49.00000000000001,-712.932186879482,0.7474472000000043,-1.6413367561864438,-20.02730941588943,0.0037395786749789,-0.4134177215189873,-0.0129566712128671,0.0083478254796376,0.0453058785899759,0.1815365347064645,-0.1543433592133583,-0.1526883423032488,0.0158749981218527,0.8699147273939188,1.3127816270404542,1.347762979774046,1.1455620608456711,0.9647292858699252,0.8653329352045388,0.9413274398410164,0.9856636174653194,0.9593708101994428,0.6981326895833876,0.7568026332994539,1.2662134557216411,1.4109809718585151,1.098137969962531,0.9397441373518118,1.1643896194880845,1.0330079882555945,1.078772970250999,0.9953896632183864,1.4261920783371775,4,1,0.0,0.0,13.535155763375888,0.4447806354009078,1.5,0.7813095478789496,0.7124900425846752,0.3358539286332416,12.13273413692322,27.941192241471544,9.883888251797686,6.923737199690624,0,2,0,2,0,1,0,0,0.0147730245944531,0.0104527324669413,0.0059041856011552
Cc1cccc(-c2nc3cc(N4C(=O)c5ccc(Oc6ccc(Oc7ccc8c(c7)C(=O)N(C)C8=O)cc6)cc5C4=O)ccc3o2)c1,31.0,31.0,31.0,450.0,0,0.5034419172832565,-72.28,8.196122448979594,-6.986326530612247,-5.440000000000012,-712.9321868794818,1.3588611600000036,-0.5165089209719433,10.396748791760492,0.0022964839005006,-0.4134177215189873,-0.0589882723612813,0.0083478254796376,0.0453058785899759,0.1626670158237825,-0.1543433592133583,-0.1526883423032478,0.0583487105550816,0.8673096777498903,1.3236756991020269,1.3150113824916947,1.1455620608456711,0.9257503248246756,0.7879687323882391,0.9413274398410164,0.9856636174653196,0.9561813717451982,0.6981326895833878,0.7361133642127513,1.284545184923585,1.3976340599574573,1.098137969962531,0.9312941068941796,1.1643896194880847,1.0881119469139209,1.049037408570606,0.9953896672113918,1.4261920699752264,4,1,0.0,0.0,13.50445953426696,0.4447806354009078,1.5,0.7795634031992895,0.6731345068394825,0.3358539286332416,17.696185628620217,27.941192241471544,9.883888251797686,6.923737199690624,0,2,0,2,0,1,0,0,0.0149383165964798,0.0112520742652105,0.0062888009857706
Cc1cccc(-c2nc3cc(N4C(=O)c5ccc(Oc6ccc(Oc7ccc8c(c7)C(=O)N(C)C8=O)cc6)cc5C4=O)ccc3o2)c1,50.0,50.0,50.0,500.0,0,0.5034419172832565,-72.28,8.196122448979594,-6.986326530612247,-5.440000000000012,-712.9321868794818,1.3588611600000036,-0.5165089209719433,10.396748791760492,0.0022964839005006,-0.4134177215189873,-0.0589882723612813,0.0083478254796376,0.0453058785899759,0.1626670158237825,-0.1543433592133583,-0.1526883423032478,0.0583487105550816,0.8673096777498903,1.3236756991020269,1.3150113824916947,1.1455620608456711,0.9257503248246756,0.7879687323882391,0.9413274398410164,0.9856636174653196,0.9561813717451982,0.6981326895833878,0.7361133642127513,1.284545184923585,1.3976340599574573,1.098137969962531,0.9312941068941796,1.1643896194880847,1.0881119469139209,1.049037408570606,0.9953896672113918,1.4261920699752264,4,1,0.0,0.0,13.50445953426696,0.4447806354009078,1.5,0.7795634031992895,0.6731345068394825,0.3358539286332416,17.696185628620217,27.941192241471544,9.883888251797686,6.923737199690624,0,2,0,2,0,1,0,0,0.0149383165964798,0.0112520742652105,0.0062888009857706
Cc1cccc(-c2nc3cc(N4C(=O)c5ccc(Oc6ccc(Oc7ccc8c(c7)C(=O)N(C)C8=O)cc6)cc5C4=O)ccc3o2)c1,64.0,64.0,64.0,550.0,0,0.5034419172832565,-72.28,8.196122448979594,-6.986326530612247,-5.440000000000012,-712.9321868794818,1.3588611600000036,-0.5165089209719433,10.396748791760492,0.0022964839005006,-0.4134177215189873,-0.0589882723612813,0.0083478254796376,0.0453058785899759,0.1626670158237825,-0.1543433592133583,-0.1526883423032478,0.0583487105550816,0.8673096777498903,1.3236756991020269,1.3150113824916947,1.1455620608456711,0.9257503248246756,0.7879687323882391,0.9413274398410164,0.9856636174653196,0.9561813717451982,0.6981326895833878,0.7361133642127513,1.284545184923585,1.3976340599574573,1.098137969962531,0.9312941068941796,1.1643896194880847,1.0881119469139209,1.049037408570606,0.9953896672113918,1.4261920699752264,4,1,0.0,0.0,13.50445953426696,0.4447806354009078,1.5,0.7795634031992895,0.6731345068394825,0.3358539286332416,17.696185628620217,27.941192241471544,9.883888251797686,6.923737199690624,0,2,0,2,0,1,0,0,0.0149383165964798,0.0112520742652105,0.0062888009857706
